Realisation number,Variable,index,Lag-1 AC,Lag-2 AC,Coefficient of variation,Kurtosis,Smax/Var,Lag-3 AC,Variance,Standard deviation,Skewness,Smax,Cross correlation
34,Non-breeding,0,0.7879965457685665,-0.17994386873920554,0.967724525043178,0.3424006908462867,0.3368421052631579,-0.231433506044905,-0.9599525043177893,-0.9599525043177893,-0.13784542314335063,-0.6526315789473685,0.6291018998272885
34,Breeding,0,0.572754749568221,0.5357297063903282,0.461139896373057,0.5235319516407599,0.4631578947368421,-0.007664075993091537,-0.9843480138169257,-0.9843480138169257,-0.2616580310880829,-0.9052631578947369,0.6291018998272885
34,Total,0,0.8182210708117443,0.6109671848013817,0.9192573402417962,0.14842400690846289,0.6421052631578947,-0.12208549222797928,-0.9678324697754749,-0.9678324697754749,-0.07599309153713299,-0.6736842105263158,0.6291018998272885
35,Non-breeding,0,0.9562823834196892,0.8782383419689119,0.9789507772020726,0.16483160621761658,0.7999999999999999,0.7743955094991365,-0.7856217616580311,-0.7856217616580311,0.10632556131260794,0.4631578947368421,0.9075993091537133
35,Breeding,0,0.937607944732297,0.12122193436960275,0.6409758203799655,-0.27946891191709844,0.7894736842105264,-0.3370034542314335,-0.986183074265976,-0.986183074265976,0.009067357512953367,-0.8210526315789474,0.9075993091537133
35,Total,0,0.9776554404145078,0.7713730569948187,0.9431131260794473,-0.054512089810017275,0.8947368421052632,0.4828367875647669,-0.9339378238341969,-0.9339378238341969,0.18771588946459414,0.37894736842105264,0.9075993091537133
36,Non-breeding,0,0.888385146804836,0.7232297063903282,0.9294041450777203,-0.29533678756476683,0.5789473684210527,0.21189550949913646,-0.8540587219343696,-0.8540587219343696,-0.19181778929188256,-0.5578947368421052,0.7732081174438687
36,Breeding,0,0.9149395509499137,0.5267702936096719,0.6116148531951641,0.5275259067357513,0.5894736842105264,0.2344559585492228,-0.9880181347150259,-0.9880181347150259,0.5751295336787565,-0.8947368421052632,0.7732081174438687
36,Total,0,0.9553108808290155,0.6272668393782384,0.9011226252158895,0.03044041450777202,0.7052631578947369,0.3687392055267703,-0.9708549222797929,-0.9708549222797929,0.4297279792746114,-0.6842105263157895,0.7732081174438687
37,Non-breeding,0,0.9348013816925734,0.5926165803108809,0.9642702936096719,0.6606217616580311,0.768421052631579,0.8558937823834197,-0.8026770293609673,-0.8026770293609673,-0.403713298791019,0.3473684210526316,0.7828151986183074
37,Breeding,0,0.8561096718480139,0.36237046632124353,-0.10297927461139897,0.2001295336787565,0.4631578947368421,0.6965673575129534,-0.989961139896373,-0.989961139896373,0.41591105354058727,-0.8631578947368421,0.7828151986183074
37,Total,0,0.9475388601036271,0.6964594127806564,0.8606433506044906,0.025798791018998277,0.7263157894736842,0.8461787564766841,-0.9665371329879102,-0.9665371329879102,0.30915371329879104,-0.631578947368421,0.7828151986183074
38,Non-breeding,0,0.8836355785837652,0.7751511226252159,0.9733376511226253,0.40835492227979275,0.6842105263157895,0.5658462867012091,-0.8474740932642487,-0.8474740932642487,0.44548791018998274,-0.37894736842105264,0.9043609671848014
38,Breeding,0,0.8187607944732297,0.6281303972366149,0.7681347150259068,0.5484671848013817,0.49473684210526314,0.5666018998272885,-0.9835924006908463,-0.9835924006908463,0.48089378238341973,-0.8210526315789474,0.9043609671848014
38,Total,0,0.9332901554404146,0.7521588946459413,0.9259499136442142,0.4416018998272884,0.631578947368421,0.5935880829015544,-0.9253022452504318,-0.9253022452504318,0.5240716753022453,-0.6736842105263158,0.9043609671848014
39,Non-breeding,0,0.9705310880829017,0.9004749568221072,0.9786269430051813,0.20444732297063903,0.7157894736842105,0.8741364421416236,-0.8367875647668395,-0.8367875647668395,0.6748704663212436,0.5263157894736842,0.886981865284974
39,Breeding,0,0.9683721934369602,0.6423791018998273,0.9033894645941278,0.8789939550949915,0.6736842105263158,0.8721934369602764,-0.982836787564767,-0.982836787564767,-0.8380829015544042,-0.6526315789473685,0.886981865284974
39,Total,0,0.9844559585492229,0.8779145077720207,0.974525043177893,0.7504317789291882,0.7368421052631579,0.8922711571675302,-0.9199050086355787,-0.9199050086355787,-0.7562607944732297,0.3684210526315789,0.886981865284974
40,Non-breeding,0,0.9494818652849741,0.3265328151986183,0.8701424870466321,-0.36021157167530227,0.5684210526315789,0.2750431778929188,-0.7710492227979274,-0.7710492227979274,0.04943868739205527,0.10526315789473685,0.7912348877374784
40,Breeding,0,0.9297279792746115,0.6332037996545768,0.7151338514680484,0.432426597582038,0.6842105263157895,0.17616580310880828,-0.9860751295336787,-0.9860751295336787,0.26759499136442144,-0.8947368421052632,0.7912348877374784
40,Total,0,0.9545552677029361,0.6038428324697755,0.8698186528497409,0.25852763385146804,0.7157894736842105,0.5,-0.9548791018998274,-0.9548791018998274,0.5138169257340242,-0.6000000000000001,0.7912348877374784
41,Non-breeding,0,0.9608160621761659,0.8291234887737479,0.9050086355785838,0.2654360967184802,0.8421052631578948,0.8718696027633852,-0.8421848013816926,-0.8421848013816926,-0.1687176165803109,0.25263157894736843,0.5530008635578584
41,Breeding,0,0.8618307426597582,0.7426597582037997,0.12111398963730571,0.6375215889464595,0.7999999999999999,0.7461139896373058,-0.9849956822107082,-0.9849956822107082,-0.2692141623488774,-0.8947368421052632,0.5530008635578584
41,Total,0,0.9364205526770294,0.8331174438687392,0.7506476683937825,-0.2828151986183074,0.8736842105263158,0.8653929188255614,-0.9082469775474957,-0.9082469775474957,-0.4745250431778929,-0.6947368421052632,0.5530008635578584
42,Non-breeding,0,0.9088946459412781,0.4774395509499137,0.8961571675302246,-0.7271157167530224,0.5263157894736842,0.8236183074265976,-0.9078151986183075,-0.9078151986183075,0.297387737478411,-0.2105263157894737,0.6747625215889466
42,Breeding,0,0.937607944732297,0.6347150259067358,0.5356217616580311,-0.14842400690846289,0.5157894736842106,0.8535189982728844,-0.9884499136442142,-0.9884499136442142,0.48154145077720206,-0.9263157894736842,0.6747625215889466
42,Total,0,0.9634067357512954,0.49136442141623493,0.8197322970639034,-0.5429620034542315,0.4736842105263158,0.9209844559585493,-0.9656735751295338,-0.9656735751295338,0.44851036269430056,-0.7789473684210527,0.6747625215889466
43,Non-breeding,0,0.9217400690846287,0.7892918825561314,0.9707469775474957,0.4356649395509499,0.8210526315789474,0.7150259067357513,-0.7992227979274612,-0.7992227979274612,-0.721178756476684,0.39999999999999997,0.6499352331606217
43,Breeding,0,0.9163428324697755,0.41914939550949915,0.8797495682210708,-0.1734671848013817,0.6105263157894737,0.6938687392055268,-0.9777633851468048,-0.9777633851468048,-0.07221502590673574,-0.35789473684210527,0.6499352331606217
43,Total,0,0.9597366148531953,0.594451640759931,0.9319948186528498,-0.3909758203799654,0.7368421052631579,0.8080742659758204,-0.8741364421416236,-0.8741364421416236,-0.6157167530224525,0.30526315789473685,0.6499352331606217
44,Non-breeding,0,0.9378238341968912,0.7746113989637305,0.9614637305699483,0.05548359240069085,0.7052631578947369,0.7631692573402419,-0.9094343696027635,-0.9094343696027635,-0.5659542314335061,-0.35789473684210527,0.749784110535406
44,Breeding,0,0.8589162348877375,0.5354058721934369,0.4494818652849741,0.6328799654576857,0.6000000000000001,0.586139896373057,-0.991472366148532,-0.991472366148532,-0.057426597582038,-0.9157894736842106,0.749784110535406
44,Total,0,0.9445164075993091,0.7923143350604491,0.9102979274611399,0.3508203799654577,0.6842105263157895,0.7687823834196892,-0.9732297063903281,-0.9732297063903281,-0.05008635578583766,-0.4842105263157895,0.749784110535406
45,Non-breeding,0,0.8806131260794473,0.5509499136442142,0.8001943005181348,-0.7152417962003454,0.5157894736842106,0.820703799654577,-0.8561096718480139,-0.8561096718480139,0.38860103626943004,-0.11578947368421053,0.6069732297063904
45,Breeding,0,0.9236830742659758,0.7275474956822107,0.16137737478411052,-0.2879965457685665,0.6842105263157895,0.6843696027633852,-0.9805699481865287,-0.9805699481865287,0.23035405872193437,-0.7578947368421053,0.6069732297063904
45,Total,0,0.9661053540587219,0.783678756476684,0.505073402417962,-0.4885578583765113,0.7368421052631579,0.8018134715025907,-0.9441925734024179,-0.9441925734024179,0.053216753022452504,-0.4105263157894737,0.6069732297063904
46,Non-breeding,0,0.9518566493955096,0.6379533678756477,0.8956174438687393,0.09585492227979275,0.8631578947368421,0.8592400690846287,-0.9072754749568221,-0.9072754749568221,0.16018998272884286,0.4421052631578947,0.917098445595855
46,Breeding,0,0.9253022452504318,0.8855785837651122,0.6286701208981003,0.36798359240069084,0.8947368421052632,0.8556778929188256,-0.9812176165803108,-0.9812176165803108,0.7103842832469776,-0.8105263157894737,0.917098445595855
46,Total,0,0.9711787564766841,0.8622625215889465,0.9413860103626942,0.04835924006908463,0.8947368421052632,0.9216321243523317,-0.9603842832469777,-0.9603842832469777,0.5377806563039723,0.43157894736842106,0.917098445595855
47,Non-breeding,0,0.9045768566493956,0.7589594127806563,0.9709628670120898,0.5400474956822107,0.6842105263157895,0.542098445595855,-0.8353842832469777,-0.8353842832469777,-0.4317789291882556,-0.042105263157894736,0.6409758203799655
47,Breeding,0,0.9158031088082902,0.6689335060449051,0.721286701208981,0.6343911917098446,0.6842105263157895,0.7800086355785838,-0.9855354058721935,-0.9855354058721935,-0.27256044905008636,-0.6947368421052632,0.6409758203799655
47,Total,0,0.9735535405872193,0.8492012089810017,0.9375,0.36787564766839376,0.7578947368421053,0.7067141623488774,-0.9003670120898101,-0.9003670120898101,-0.4434369602763385,-0.25263157894736843,0.6409758203799655
48,Non-breeding,0,0.8525474956822108,0.20444732297063903,0.9413860103626942,-0.0058290155440414515,0.7473684210526316,0.29317789291882557,-0.8901122625215889,-0.8901122625215889,0.5758851468048359,0.042105263157894736,0.792098445595855
48,Breeding,0,0.7945811744386875,0.31595423143350604,0.5021588946459413,-0.542098445595855,0.2947368421052632,-0.03756476683937824,-0.9846718480138169,-0.9846718480138169,-0.042098445595854926,-0.8947368421052632,0.792098445595855
48,Total,0,0.9369602763385148,0.5853842832469776,0.8888169257340243,-0.5327072538860104,0.7368421052631579,0.32534542314335063,-0.9577936096718481,-0.9577936096718481,0.5585060449050087,-0.7263157894736842,0.792098445595855
49,Non-breeding,0,0.9265975820379966,0.9220639032815199,0.9785189982728844,-0.019537996545768568,0.6842105263157895,0.8326856649395509,-0.6340673575129534,-0.6340673575129534,-0.5215889464594128,0.4421052631578947,0.9491580310880829
49,Breeding,0,0.8916234887737479,0.760146804835924,0.8873056994818653,-0.42541018998272884,0.631578947368421,0.8419689119170984,-0.9816493955094993,-0.9816493955094993,0.26608376511226256,-0.7157894736842105,0.9491580310880829
49,Total,0,0.9513169257340242,0.9232512953367875,0.9833765112262522,0.06314766839378239,0.7894736842105264,0.8805051813471503,-0.9502374784110535,-0.9502374784110535,0.246545768566494,0.3473684210526316,0.9491580310880829
50,Non-breeding,0,0.8696027633851469,0.6036269430051814,0.9093264248704663,0.20984455958549222,0.5473684210526316,0.15587219343696027,-0.8905440414507771,-0.8905440414507771,-0.3212435233160622,-0.4210526315789474,0.543825561312608
50,Breeding,0,0.6254317789291883,0.4749568221070812,0.08624784110535406,-0.20703799654576857,0.24210526315789474,0.3849309153713299,-0.9875863557858378,-0.9875863557858378,-0.07901554404145078,-0.9052631578947369,0.543825561312608
50,Total,0,0.9570379965457685,0.837651122625216,0.9182858376511226,-0.25237478411053543,0.5789473684210527,0.4718264248704663,-0.9452720207253887,-0.9452720207253887,-0.24341537132987912,-0.6526315789473685,0.543825561312608
51,Non-breeding,0,0.8245898100172712,0.7895077720207254,0.957685664939551,0.28270725388601037,0.2631578947368421,0.09671848013816926,-0.7659758203799655,-0.7659758203799655,0.518566493955095,-0.15789473684210525,0.8538428324697755
51,Breeding,0,0.8675518134715026,0.5696243523316062,0.7533462867012091,0.4523963730569948,0.6842105263157895,0.5744818652849741,-0.9846718480138169,-0.9846718480138169,-0.22420120898100174,-0.5368421052631579,0.8538428324697755
51,Total,0,0.9003670120898101,0.7166450777202072,0.9011226252158895,0.41224093264248707,0.4736842105263158,0.5849525043177892,-0.8999352331606217,-0.8999352331606217,0.05569948186528498,-0.11578947368421053,0.8538428324697755
52,Non-breeding,0,0.9060880829015544,0.48747841105354056,0.9650259067357513,-0.44484024179620035,0.5368421052631579,0.6551165803108808,-0.8275043177892919,-0.8275043177892919,0.5405872193436961,-0.16842105263157894,0.8461787564766841
52,Breeding,0,0.9115932642487047,0.7007772020725389,0.6475604490500864,0.5891623488773748,0.5578947368421052,0.705958549222798,-0.979814335060449,-0.979814335060449,0.33581606217616583,-0.8947368421052632,0.8461787564766841
52,Total,0,0.9462435233160622,0.744926597582038,0.954339378238342,0.4899611398963731,0.5263157894736842,0.7344559585492229,-0.949589810017271,-0.949589810017271,0.29803540587219346,-0.6210526315789474,0.8461787564766841
53,Non-breeding,0,0.9574697754749569,0.92389896373057,0.9835924006908463,-0.5053972366148531,0.6842105263157895,0.8439119170984457,-0.7506476683937825,-0.7506476683937825,-0.2261442141623489,0.4105263157894737,0.9545552677029361
53,Breeding,0,0.932426597582038,0.8865500863557859,0.9001511226252159,0.39831606217616583,0.6421052631578947,0.8106649395509499,-0.9682642487046633,-0.9682642487046633,0.7005613126079447,-0.4631578947368421,0.9545552677029361
53,Total,0,0.9696675302245251,0.9365284974093264,0.9829447322970639,-0.3332253886010363,0.6210526315789474,0.8786701208981003,-0.8468264248704663,-0.8468264248704663,0.1875,0.25263157894736843,0.9545552677029361
54,Non-breeding,0,0.6524179620034543,0.6844775474956822,0.7734240069084628,-0.02946891191709845,0.43157894736842106,0.9049006908462867,-0.9332901554404146,-0.9332901554404146,-0.08819084628670121,-0.08421052631578947,0.5630397236614854
54,Breeding,0,0.8717616580310882,-0.015328151986183074,-0.2815198618307427,0.6622409326424871,0.5157894736842106,0.5047495682210709,-0.9888816925734024,-0.9888816925734024,0.39928756476683935,-0.8105263157894737,0.5630397236614854
54,Total,0,0.9698834196891192,0.49417098445595853,0.6805915371329879,0.29015544041450775,0.6526315789473685,0.6340673575129534,-0.966213298791019,-0.966213298791019,0.4612478411053541,-0.4631578947368421,0.5630397236614854
55,Non-breeding,0,0.9235751295336788,0.7100604490500864,0.957901554404145,0.5158678756476685,0.768421052631579,0.04263816925734024,-0.932426597582038,-0.932426597582038,0.07890759930915373,0.19999999999999998,0.8167098445595855
55,Breeding,0,0.8041882556131261,0.7230138169257341,0.7249568221070811,0.7738557858376511,0.6210526315789474,-0.21157167530224527,-0.9855354058721935,-0.9855354058721935,0.580958549222798,-0.8842105263157894,0.8167098445595855
55,Total,0,0.9552029360967186,0.8103411053540588,0.9509930915371331,0.33236183074265974,0.8526315789473685,-0.3535189982728843,-0.9718264248704663,-0.9718264248704663,0.4536917098445596,0.11578947368421053,0.8167098445595855
56,Non-breeding,0,0.9472150259067358,0.8881692573402418,0.9611398963730571,0.4840241796200346,0.4736842105263158,0.8632340241796201,-0.8917314335060449,-0.8917314335060449,-0.35211571675302245,-0.6000000000000001,0.7925302245250432
56,Breeding,0,0.9250863557858376,0.879965457685665,0.6699050086355787,0.760038860103627,0.5368421052631579,0.5493307426597582,-0.9731217616580312,-0.9731217616580312,-0.024827288428324698,-0.9052631578947369,0.7925302245250432
56,Total,0,0.9647020725388601,0.9213082901554405,0.9556347150259067,0.606325561312608,0.3157894736842105,0.7886442141623489,-0.9468911917098446,-0.9468911917098446,-0.24913644214162348,-0.8421052631578948,0.7925302245250432
57,Non-breeding,0,0.8577288428324698,0.8533031088082902,0.9417098445595855,0.03659326424870467,0.6631578947368422,0.8373272884283247,-0.7333765112262521,-0.7333765112262521,-0.18566493955094993,0.0736842105263158,0.6027633851468048
57,Breeding,0,0.8995034542314335,0.5577504317789292,0.7171848013816926,0.3283678756476684,0.768421052631579,0.21901986183074265,-0.971286701208981,-0.971286701208981,-0.08797495682210708,-0.7789473684210527,0.6027633851468048
57,Total,0,0.9436528497409326,0.780332469775475,0.8788860103626943,-0.14745250431778928,0.7999999999999999,0.4832685664939551,-0.8928108808290155,-0.8928108808290155,-0.3950777202072539,0.052631578947368425,0.6027633851468048
58,Non-breeding,0,0.9783031088082901,0.14637305699481867,0.988126079447323,0.7400690846286702,0.2947368421052632,0.6539291882556131,-0.842724525043178,-0.842724525043178,0.5125215889464594,-0.06315789473684211,0.8862262521588947
58,Breeding,0,0.8900043177892919,0.22441709844559585,0.28249136442141626,-0.09563903281519862,0.4105263157894737,0.30872193436960277,-0.9839162348877376,-0.9839162348877376,0.34132124352331605,-0.8842105263157894,0.8862262521588947
58,Total,0,0.9735535405872193,0.4269214162348878,0.834412780656304,0.06584628670120898,0.5894736842105264,0.6415155440414508,-0.9126727115716754,-0.9126727115716754,0.4120250431778929,-0.39999999999999997,0.8862262521588947
59,Non-breeding,0,0.967940414507772,0.8481217616580311,0.9651338514680484,-0.2964162348877375,0.7999999999999999,0.8033246977547496,-0.8999352331606217,-0.8999352331606217,-0.3366796200345423,0.38947368421052636,0.9132124352331606
59,Breeding,0,0.9348013816925734,0.7684585492227979,0.8674438687392055,0.11927892918825561,0.6736842105263158,-0.138493091537133,-0.9713946459412781,-0.9713946459412781,-0.5888385146804836,-0.7263157894736842,0.9132124352331606
59,Total,0,0.9600604490500865,0.903713298791019,0.9648100172711572,-0.0924006908462867,0.7578947368421053,0.6838298791018999,-0.9509930915371331,-0.9509930915371331,-0.6338514680483592,0.1368421052631579,0.9132124352331606
60,Non-breeding,0,0.9060880829015544,0.5328151986183074,0.8049438687392055,0.4460276338514681,0.37894736842105264,0.7774179620034543,-0.9491580310880829,-0.9491580310880829,-0.26824265975820377,-0.8736842105263158,0.7998704663212435
60,Breeding,0,0.8660405872193437,0.3892487046632125,0.5602331606217616,0.5039939550949913,0.5263157894736842,0.265112262521589,-0.9857512953367875,-0.9857512953367875,0.484887737478411,-0.968421052631579,0.7998704663212435
60,Total,0,0.9587651122625216,0.6353626943005182,0.8151986183074267,0.4072754749568221,0.6210526315789474,0.6109671848013817,-0.9647020725388601,-0.9647020725388601,0.1471286701208981,-0.7894736842105264,0.7998704663212435
61,Non-breeding,0,0.9658894645941278,0.8739205526770294,0.9889896373056996,0.23488773747841107,0.6421052631578947,0.809153713298791,-0.73823402417962,-0.73823402417962,-0.1387089810017271,0.5157894736842106,0.9215241796200345
61,Breeding,0,0.9498056994818653,0.9119170984455959,0.8680915371329879,0.4369602763385147,0.768421052631579,0.831174438687392,-0.9664291882556131,-0.9664291882556131,0.2928540587219344,-0.43157894736842106,0.9215241796200345
61,Total,0,0.9803540587219344,0.9552029360967186,0.979598445595855,0.6804835924006908,0.8210526315789474,0.7874568221070812,-0.908786701208981,-0.908786701208981,-0.23521157167530224,0.4631578947368421,0.9215241796200345
62,Non-breeding,0,0.9587651122625216,0.8930267702936097,0.9568221070811744,-0.29371761658031087,0.7894736842105264,0.7342400690846287,-0.07394214162348878,-0.07394214162348878,0.4150474956822107,0.7052631578947369,0.8977763385146805
62,Breeding,0,0.9585492227979275,0.9160189982728842,0.8835276338514682,-0.03119602763385147,0.768421052631579,0.3797495682210708,-0.9630829015544041,-0.9630829015544041,0.3840673575129534,0.2105263157894737,0.8977763385146805
62,Total,0,0.9753886010362696,0.9196891191709845,0.9648100172711572,-0.42325129533678757,0.8631578947368421,0.7145941278065631,-0.6416234887737479,-0.6416234887737479,0.2315414507772021,0.7578947368421053,0.8977763385146805
63,Non-breeding,0,0.9450561312607945,0.5979058721934369,0.9515328151986184,-0.15921848013816925,0.7368421052631579,0.6330958549222798,-0.6400043177892919,-0.6400043177892919,-0.038860103626943004,0.5263157894736842,0.9260578583765113
63,Breeding,0,0.9081390328151987,0.6234887737478411,0.7314335060449051,0.7357512953367875,0.6842105263157895,-0.415479274611399,-0.964486183074266,-0.964486183074266,0.550518134715026,-0.8947368421052632,0.9260578583765113
63,Total,0,0.9686960276338514,0.6924654576856649,0.957685664939551,0.5137089810017271,0.7052631578947369,0.11647236614853196,-0.8592400690846287,-0.8592400690846287,0.7485967184801382,-0.11578947368421053,0.9260578583765113
64,Non-breeding,0,0.9243307426597582,0.7392055267702936,0.9849956822107082,0.48791018998272884,0.4736842105263158,0.6510146804835925,-0.8822322970639033,-0.8822322970639033,0.7757987910189983,-0.38947368421052636,0.7721286701208981
64,Breeding,0,0.8842832469775475,0.770077720207254,0.5676813471502591,0.43620466321243523,0.5894736842105264,0.4167746113989637,-0.983052677029361,-0.983052677029361,0.6685017271157168,-0.9368421052631579,0.7721286701208981
64,Total,0,0.9658894645941278,0.8259930915371331,0.888385146804836,0.08063471502590673,0.631578947368421,0.4652417962003454,-0.9508851468048359,-0.9508851468048359,0.5681131260794473,-0.6736842105263158,0.7721286701208981
65,Non-breeding,0,0.8813687392055268,0.6060017271157168,0.9704231433506045,0.11301813471502592,0.30526315789473685,0.7306778929188256,-0.9258419689119172,-0.9258419689119172,0.5462003454231433,-0.7473684210526316,0.7166450777202072
65,Breeding,0,0.8576208981001727,0.770185664939551,0.744818652849741,0.5091753022452505,-0.042105263157894736,0.5795552677029361,-0.9837003454231434,-0.9837003454231434,0.5722150259067358,-0.9368421052631579,0.7166450777202072
65,Total,0,0.8987478411053541,0.7978195164075994,0.9148316062176166,0.1878238341968912,-0.010526315789473684,0.864961139896373,-0.9482944732297064,-0.9482944732297064,0.521912780656304,-0.7999999999999999,0.7166450777202072
66,Non-breeding,0,0.8862262521588947,0.8711139896373057,0.8202720207253886,-0.26899827288428324,0.28421052631578947,0.2338082901554404,-0.8613989637305699,-0.8613989637305699,-0.2822754749568221,-0.4210526315789474,0.8705742659758204
66,Breeding,0,0.9146157167530224,0.4876943005181348,0.4773316062176166,0.7551813471502591,0.3263157894736842,0.48359240069084636,-0.9818652849740933,-0.9818652849740933,-0.6321243523316062,-0.8421052631578948,0.8705742659758204
66,Total,0,0.952396373056995,0.7354274611398964,0.9145077720207254,0.7646804835924007,0.4631578947368421,0.7000215889464595,-0.9336139896373057,-0.9336139896373057,-0.6387089810017271,-0.6526315789473685,0.8705742659758204
67,Non-breeding,0,0.9261658031088084,0.3539507772020725,0.9724740932642487,0.2515112262521589,0.7052631578947369,-0.09650259067357513,-0.9113773747841106,-0.9113773747841106,-0.6341753022452504,0.042105263157894736,0.7318652849740933
