Realisation number,Variable,index,Lag-1 AC,Lag-2 AC,Coefficient of variation,Kurtosis,Smax/Var,Lag-3 AC,Variance,Standard deviation,Skewness,Smax,Cross correlation
67,Breeding,0,0.8570811744386875,0.707901554404145,0.4127806563039724,0.15187823834196892,0.22105263157894736,0.23316062176165803,-0.9759283246977548,-0.9759283246977548,-0.11841537132987909,-0.8421052631578948,0.7318652849740933
67,Total,0,0.9304835924006908,0.7817357512953368,0.9670768566493956,0.6152849740932642,0.7052631578947369,-0.13417530224525043,-0.9671848013816927,-0.9671848013816927,-0.5903497409326425,-0.6736842105263158,0.7318652849740933
68,Non-breeding,0,0.9249784110535406,0.7809801381692574,0.941062176165803,0.6681778929188256,0.631578947368421,0.8273963730569949,-0.621437823834197,-0.621437823834197,0.7615500863557859,0.2947368421052632,0.893350604490501
68,Breeding,0,0.8366796200345423,0.8814766839378239,0.8424006908462867,0.772020725388601,0.5684210526315789,0.8931347150259068,-0.9781951640759932,-0.9781951640759932,0.5458765112262521,-0.7473684210526316,0.893350604490501
68,Total,0,0.964486183074266,0.8904360967184801,0.9339378238341969,0.795552677029361,0.5473684210526316,0.8555699481865284,-0.9174222797927462,-0.9174222797927462,0.705958549222798,-0.042105263157894736,0.893350604490501
69,Non-breeding,0,0.9589810017271156,0.7430915371329879,0.9034974093264249,-0.04641623488773748,0.6947368421052632,-0.3011658031088083,-0.6982944732297064,-0.6982944732297064,-0.3094775474956822,0.35789473684210527,0.7835708117443869
69,Breeding,0,0.9475388601036271,0.820811744386874,0.6476683937823834,-0.20930483592400692,0.7157894736842105,0.5509499136442142,-0.9773316062176166,-0.9773316062176166,0.5915371329879102,-0.4736842105263158,0.7835708117443869
69,Total,0,0.9595207253886011,0.8112046632124353,0.800518134715026,-0.0625,0.768421052631579,0.27731001727115717,-0.8403497409326426,-0.8403497409326426,0.5453367875647669,0.4105263157894737,0.7835708117443869
70,Non-breeding,0,0.9375,0.8553540587219344,0.9670768566493956,0.0325993091537133,0.6421052631578947,-0.014140759930915372,-0.9244386873920553,-0.9244386873920553,0.7121113989637307,-0.021052631578947368,0.8520077720207254
70,Breeding,0,0.885146804835924,0.653713298791019,0.2000215889464594,0.7171848013816926,0.6526315789473685,0.21157167530224527,-0.991472366148532,-0.991472366148532,-0.20336787564766842,-0.9052631578947369,0.8520077720207254
70,Total,0,0.9377158894645942,0.7958765112262521,0.9459196891191709,0.5232081174438687,0.7052631578947369,0.055375647668393785,-0.9688039723661486,-0.9688039723661486,0.04382556131260795,-0.7263157894736842,0.8520077720207254
71,Non-breeding,0,0.9665371329879102,0.8424006908462867,0.9618955094991364,0.44516407599309155,0.6631578947368422,0.792206390328152,-0.6930051813471503,-0.6930051813471503,0.16925734024179623,0.38947368421052636,0.9230354058721935
71,Breeding,0,0.9671848013816927,0.903713298791019,0.9199050086355787,0.1821027633851468,0.7789473684210527,0.7492443868739206,-0.9752806563039724,-0.9752806563039724,0.07372625215889464,-0.6736842105263158,0.9230354058721935
71,Total,0,0.9815414507772021,0.9033894645941278,0.9702072538860104,0.7593911917098446,0.7999999999999999,0.7916666666666666,-0.9047927461139896,-0.9047927461139896,-0.5644430051813472,0.4631578947368421,0.9230354058721935
72,Non-breeding,0,0.9515328151986184,0.8948618307426598,0.8840673575129534,0.42962003454231434,0.7578947368421053,0.668825561312608,-0.405440414507772,-0.405440414507772,-0.6158246977547496,0.4631578947368421,0.8398100172711571
72,Breeding,0,0.8590241796200345,0.7190198618307426,0.7098445595854923,0.4822970639032816,0.8315789473684211,0.4955742659758204,-0.9813255613126081,-0.9813255613126081,-0.24060880829015543,-0.7578947368421053,0.8398100172711571
72,Total,0,0.965997409326425,0.7835708117443869,0.9263816925734024,0.49773316062176165,0.768421052631579,0.7789291882556132,-0.8574050086355787,-0.8574050086355787,-0.24708549222797926,0.28421052631578947,0.8398100172711571
73,Non-breeding,0,0.9380397236614854,0.7848661485319517,0.7917746113989638,-0.06325561312607945,0.7894736842105264,0.19527202072538863,-0.8457469775474957,-0.8457469775474957,0.16774611398963732,0.15789473684210525,0.8186528497409327
73,Breeding,0,0.9269214162348878,0.6420552677029362,0.604598445595855,-0.34887737478411057,0.7894736842105264,0.25723229706390327,-0.9654576856649396,-0.9654576856649396,0.07005613126079448,-0.6736842105263158,0.8186528497409327
73,Total,0,0.9734455958549224,0.8069948186528497,0.7737478411053541,-0.46459412780656306,0.7157894736842105,0.24050086355785838,-0.922279792746114,-0.922279792746114,0.053324697754749566,0.031578947368421054,0.8186528497409327
74,Non-breeding,0,0.9509930915371331,0.6701208981001727,0.9588730569948187,0.38687392055267705,0.7999999999999999,0.6179835924006909,-0.9288644214162349,-0.9288644214162349,0.5075561312607945,0.3368421052631579,0.8120682210708118
74,Breeding,0,0.9312392055267703,0.7983592400690847,0.9142918825561313,0.7840025906735751,0.7473684210526316,0.510146804835924,-0.9711787564766841,-0.9711787564766841,0.4022020725388601,-0.5894736842105264,0.8120682210708118
74,Total,0,0.9734455958549224,0.8652849740932642,0.9430051813471504,0.621545768566494,0.8421052631578948,0.6502590673575129,-0.9106217616580311,-0.9106217616580311,0.47117875647668395,0.3263157894736842,0.8120682210708118
75,Non-breeding,0,0.8653929188255614,0.687392055267703,0.9710708117443869,0.7640328151986184,0.7473684210526316,0.665587219343696,-0.9367443868739206,-0.9367443868739206,-0.3463946459412781,-0.24210526315789474,0.8336571675302246
75,Breeding,0,0.8228626943005182,0.8318221070811745,0.5267702936096719,0.7057426597582038,0.4210526315789474,0.04501295336787565,-0.9873704663212436,-0.9873704663212436,-0.06595423143350605,-0.8842105263157894,0.8336571675302246
75,Total,0,0.967724525043178,0.8909758203799655,0.9492659758203801,0.28950777202072536,0.7789473684210527,0.5696243523316062,-0.9771157167530226,-0.9771157167530226,-0.018566493955094993,-0.6947368421052632,0.8336571675302246
76,Non-breeding,0,0.8970207253886011,0.6922495682210709,0.9430051813471504,-0.22689982728842834,0.6421052631578947,0.6705526770293609,-0.9463514680483593,-0.9463514680483593,-0.12791450777202074,-0.22105263157894736,0.24665371329879102
76,Breeding,0,0.9457037996545768,0.7689982728842834,-0.10816062176165803,-0.38633419689119175,0.4105263157894737,-0.17832469775474957,-0.9886658031088084,-0.9886658031088084,0.18339810017271158,-0.8526315789473685,0.24665371329879102
76,Total,0,0.9658894645941278,0.8488773747841106,0.5729706390328152,-0.3393782383419689,0.768421052631579,0.45325993091537137,-0.9764680483592401,-0.9764680483592401,-0.11021157167530225,-0.7473684210526316,0.24665371329879102
77,Non-breeding,0,0.9585492227979275,0.7515112262521589,0.9537996545768568,0.3686312607944732,0.6736842105263158,0.7968480138169258,-0.9228195164075993,-0.9228195164075993,-0.530224525043178,-0.24210526315789474,0.6352547495682211
77,Breeding,0,0.8663644214162349,0.694084628670121,0.17152417962003455,0.7930699481865285,0.4842105263157895,0.667098445595855,-0.9917962003454232,-0.9917962003454232,0.787025043177893,-0.8210526315789474,0.6352547495682211
77,Total,0,0.9344775474956822,0.8495250431778929,0.7403929188255614,0.631692573402418,0.6947368421052632,0.8457469775474957,-0.9711787564766841,-0.9711787564766841,0.39971934369602763,-0.6842105263157895,0.6352547495682211
78,Non-breeding,0,0.8163860103626943,0.6797279792746115,0.9725820379965459,0.5406951640759932,0.5789473684210527,0.5752374784110535,-0.9535837651122625,-0.9535837651122625,0.4359887737478411,-0.5368421052631579,0.8130397236614854
78,Breeding,0,0.8120682210708118,0.6204663212435234,0.15511658031088085,0.592940414507772,0.18947368421052632,0.28335492227979275,-0.9885578583765112,-0.9885578583765112,-0.26068652849740936,-0.8736842105263158,0.8130397236614854
78,Total,0,0.9387953367875648,0.8959412780656304,0.8739205526770294,-0.21221934369602766,0.6421052631578947,0.5044257340241797,-0.9720423143350606,-0.9720423143350606,-0.38806131260794474,-0.7999999999999999,0.8130397236614854
79,Non-breeding,0,0.9412780656303973,0.8660405872193437,0.9509930915371331,0.030980138169257345,0.2631578947368421,0.7035837651122626,-0.8713298791018999,-0.8713298791018999,-0.30893782383419693,-0.5684210526315789,0.6945164075993092
79,Breeding,0,0.9317789291882557,0.9173143350604491,0.6938687392055268,0.7027202072538861,0.6947368421052632,0.37208549222797926,-0.9832685664939551,-0.9832685664939551,-0.2467616580310881,-0.7894736842105264,0.6945164075993092
79,Total,0,0.9706390328151986,0.8815846286701209,0.8970207253886011,0.24276770293609673,0.6736842105263158,0.6308290155440415,-0.9367443868739206,-0.9367443868739206,-0.5509499136442142,-0.768421052631579,0.6945164075993092
80,Non-breeding,0,0.6817789291882557,0.809153713298791,0.9598445595854922,-0.3102331606217617,0.6526315789473685,-0.22247409326424872,-0.6727115716753023,-0.6727115716753023,-0.46588946459412783,0.24210526315789474,0.6867443868739206
80,Breeding,0,0.8937823834196892,0.5881908462867013,0.738018134715026,0.26122625215889467,0.5684210526315789,0.5164075993091538,-0.9717184801381694,-0.9717184801381694,-0.7597150259067358,-0.7368421052631579,0.6867443868739206
80,Total,0,0.9490500863557858,0.8438039723661486,0.9224956822107082,-0.42929620034542315,0.8210526315789474,0.5686528497409327,-0.9280008635578584,-0.9280008635578584,-0.7906951640759932,0.23157894736842105,0.6867443868739206
81,Non-breeding,0,0.955958549222798,0.9343696027633852,0.9553108808290155,-0.3130397236614853,0.768421052631579,0.8942141623488774,-0.3765112262521589,-0.3765112262521589,-0.16515544041450778,0.6105263157894737,0.9132124352331606
81,Breeding,0,0.9552029360967186,0.8846070811744386,0.5586139896373058,-0.10837651122625216,0.6105263157894737,0.7292746113989638,-0.9702072538860104,-0.9702072538860104,-0.7981433506044906,-0.2105263157894737,0.9132124352331606
81,Total,0,0.9763601036269429,0.9162348877374785,0.9515328151986184,-0.37813039723661485,0.8315789473684211,0.7834628670120899,-0.8762953367875649,-0.8762953367875649,-0.7876727115716753,0.6000000000000001,0.9132124352331606
82,Non-breeding,0,0.9110535405872193,0.7577720207253886,0.9529360967184802,0.8332253886010363,0.8210526315789474,0.7326208981001728,-0.9145077720207254,-0.9145077720207254,-0.6264032815198619,0.4631578947368421,0.8183290155440416
82,Breeding,0,0.8518998272884283,0.611506908462867,-0.23607512953367876,0.23931347150259072,0.4842105263157895,0.685880829015544,-0.9887737478411055,-0.9887737478411055,-0.35686528497409326,-0.9052631578947369,0.8183290155440416
82,Total,0,0.9380397236614854,0.7672711571675302,0.9055483592400692,0.43415371329879104,0.6736842105263158,0.8472582037996547,-0.9789507772020726,-0.9789507772020726,-0.6556563039723662,-0.5684210526315789,0.8183290155440416
83,Non-breeding,0,0.9345854922279794,0.9250863557858376,0.9696675302245251,0.043717616580310883,0.7894736842105264,0.7274395509499136,-0.8219991364421417,-0.8219991364421417,-0.1636442141623489,0.43157894736842106,0.9117012089810018
83,Breeding,0,0.9417098445595855,0.8588082901554405,0.9291882556131261,0.6408678756476685,0.7368421052631579,0.7980354058721935,-0.9838082901554405,-0.9838082901554405,-0.1091321243523316,-0.8421052631578948,0.9117012089810018
83,Total,0,0.9636226252158895,0.9530440414507771,0.9751727115716754,0.32415803108808294,0.8210526315789474,0.8169257340241796,-0.9363126079447323,-0.9363126079447323,-0.346286701208981,0.3368421052631579,0.9117012089810018
84,Non-breeding,0,0.9251943005181348,0.7797927461139897,0.9164507772020726,-0.3604274611398964,0.7789473684210527,0.8635578583765112,-0.9164507772020726,-0.9164507772020726,0.16202504317789293,0.24210526315789474,0.8105569948186528
84,Breeding,0,0.8906519861830743,0.842940414507772,0.7712651122625217,0.604706390328152,0.6421052631578947,0.5873272884283247,-0.9846718480138169,-0.9846718480138169,0.07491364421416234,-0.5263157894736842,0.8105569948186528
84,Total,0,0.9463514680483593,0.8765112262521589,0.9133203799654577,0.6333117443868739,0.6947368421052632,0.7963082901554404,-0.9555267702936098,-0.9555267702936098,-0.04069516407599309,0.11578947368421053,0.8105569948186528
85,Non-breeding,0,0.8498488773747842,0.822538860103627,0.9641623488773747,0.7070379965457686,0.35789473684210527,0.7604706390328153,-0.8744602763385148,-0.8744602763385148,0.5873272884283247,-0.4631578947368421,0.8873056994818653
85,Breeding,0,0.8683074265975821,0.7438471502590674,0.8205958549222798,0.7511873920552677,0.22105263157894736,0.717832469775475,-0.9868307426597581,-0.9868307426597581,0.27353195164075994,-0.7999999999999999,0.8873056994818653
85,Total,0,0.9658894645941278,0.9223877374784111,0.965997409326425,0.7347797927461139,0.7263157894736842,0.7705094991364422,-0.9352331606217616,-0.9352331606217616,0.5527849740932643,-0.43157894736842106,0.8873056994818653
86,Non-breeding,0,0.9466753022452505,0.7435233160621763,0.9685880829015545,0.719559585492228,0.8210526315789474,0.7136226252158895,-0.7868091537132987,-0.7868091537132987,-0.696027633851468,0.39999999999999997,0.8521157167530226
86,Breeding,0,0.9280008635578584,0.5958549222797928,0.812284110535406,0.6663428324697755,0.5052631578947369,0.9011226252158895,-0.9832685664939551,-0.9832685664939551,-0.7760146804835925,-0.7473684210526316,0.8521157167530226
86,Total,0,0.9668609671848015,0.8252374784110535,0.9511010362694301,0.4684801381692574,0.6736842105263158,0.8997193436960277,-0.9487262521588947,-0.9487262521588947,-0.42249568221070816,-0.30526315789473685,0.8521157167530226
87,Non-breeding,0,0.9288644214162349,0.8055915371329879,0.9754965457685665,-0.1031951640759931,0.631578947368421,0.41224093264248707,-0.8811528497409327,-0.8811528497409327,-0.014248704663212436,0.19999999999999998,0.8788860103626943
87,Breeding,0,0.8638816925734024,0.6465889464594128,0.6190630397236615,0.6375215889464595,0.4842105263157895,0.3649611398963731,-0.983052677029361,-0.983052677029361,0.677353195164076,-0.8631578947368421,0.8788860103626943
87,Total,0,0.9216321243523317,0.8407815198618308,0.9258419689119172,0.5674654576856649,0.4736842105263158,0.317465457685665,-0.9354490500863558,-0.9354490500863558,0.6999136442141624,0.031578947368421054,0.8788860103626943
88,Non-breeding,0,0.9416018998272886,0.8308506044905009,0.9542314335060449,0.04976252158894646,0.8105263157894737,0.7530224525043178,-0.3302029360967185,-0.3302029360967185,-0.17184801381692574,0.8210526315789474,0.7851899827288429
88,Breeding,0,0.9508851468048359,0.7648963730569948,0.8480138169257341,0.7623056994818653,0.631578947368421,0.5485751295336787,-0.977871329879102,-0.977871329879102,0.4838082901554404,-0.7894736842105264,0.7851899827288429
88,Total,0,0.9785189982728844,0.6926813471502591,0.9477547495682211,0.4113773747841105,0.7473684210526316,0.6755181347150259,-0.8071027633851467,-0.8071027633851467,-0.4271373056994819,0.5578947368421052,0.7851899827288429
89,Non-breeding,0,0.9420336787564767,0.5544041450777202,0.9112694300518135,-0.6921416234887737,0.7052631578947369,0.8707901554404145,-0.7823834196891192,-0.7823834196891192,0.19430051813471502,0.3684210526315789,0.8898963730569949
89,Breeding,0,0.9426813471502591,0.5493307426597582,0.874892055267703,0.09812176165803109,0.6947368421052632,0.6087003454231433,-0.969775474956822,-0.969775474956822,-0.16526338514680483,-0.5894736842105264,0.8898963730569949
89,Total,0,0.9734455958549224,0.7366148531951641,0.9518566493955096,0.18674438687392056,0.7999999999999999,0.7824913644214163,-0.9055483592400692,-0.9055483592400692,-0.7158894645941278,0.4421052631578947,0.8898963730569949
90,Non-breeding,0,0.9682642487046633,0.8669041450777203,0.983052677029361,-0.621437823834197,0.768421052631579,0.8797495682210708,-0.005397236614853195,-0.005397236614853195,-0.47268998272884283,0.7052631578947369,0.9447322970639034
90,Breeding,0,0.9616796200345423,0.8787780656303973,0.8033246977547496,0.29943868739205526,0.5789473684210527,0.8827720207253886,-0.981433506044905,-0.981433506044905,0.47139464594127806,-0.49473684210526314,0.9447322970639034
90,Total,0,0.9821891191709845,0.9228195164075993,0.9766839378238342,0.3373272884283247,0.6947368421052632,0.9208765112262521,-0.9039291882556131,-0.9039291882556131,0.5571027633851467,0.3157894736842105,0.9447322970639034
91,Non-breeding,0,0.9569300518134716,0.6325561312607946,0.9768998272884283,-0.09229274611398963,0.8210526315789474,0.6083765112262522,-0.907059585492228,-0.907059585492228,0.4838082901554404,0.2736842105263158,0.9315630397236615
91,Breeding,0,0.875,0.6803756476683938,0.8184369602763386,0.11021157167530225,0.7789473684210527,0.5933721934369602,-0.9766839378238342,-0.9766839378238342,0.4901770293609672,-0.8105263157894737,0.9315630397236615
91,Total,0,0.9381476683937824,0.6920336787564767,0.9665371329879102,0.29889896373056996,0.8421052631578948,0.6416234887737479,-0.9397668393782384,-0.9397668393782384,0.501727115716753,-0.4421052631578947,0.9315630397236615
92,Non-breeding,0,0.9734455958549224,0.8547063903281521,0.9359887737478412,-0.5807426597582038,0.8105263157894737,0.8493091537132988,-0.7447107081174439,-0.7447107081174439,0.4638385146804836,0.49473684210526314,0.9056563039723662
92,Breeding,0,0.9085708117443869,0.7613341968911916,0.8576208981001727,0.09952504317789292,0.768421052631579,0.8944300518134716,-0.9793825561312609,-0.9793825561312609,-0.2546416234887738,-0.37894736842105264,0.9056563039723662
92,Total,0,0.9496977547495682,0.856433506044905,0.9317789291882557,-0.3692789291882556,0.8105263157894737,0.9026338514680483,-0.9112694300518135,-0.9112694300518135,-0.5385362694300518,0.5052631578947369,0.9056563039723662
93,Non-breeding,0,0.9577936096718481,0.7819516407599308,0.9195811744386874,-0.03832037996545769,0.5684210526315789,0.540479274611399,-0.7224740932642487,-0.7224740932642487,-0.7638169257340242,-0.031578947368421054,0.6837219343696028
93,Breeding,0,0.9209844559585493,0.6346070811744386,0.29749568221070816,-0.2592832469775475,0.4210526315789474,-0.37823834196891193,-0.9813255613126081,-0.9813255613126081,-0.4148316062176166,-0.8736842105263158,0.6837219343696028
93,Total,0,0.9675086355785837,0.7272236614853195,0.7605785837651123,-0.34952504317789296,0.4631578947368421,0.07189119170984457,-0.9022020725388601,-0.9022020725388601,-0.6998056994818652,-0.6736842105263158,0.6837219343696028
94,Non-breeding,0,0.9039291882556131,0.8389464594127807,0.9540155440414508,0.4094343696027634,0.7157894736842105,0.7841105354058722,-0.8700345423143351,-0.8700345423143351,0.6093480138169258,-0.06315789473684211,0.7790371329879102
94,Breeding,0,0.8211355785837652,0.8448834196891193,0.4716105354058722,-0.30548359240069084,0.7578947368421053,0.7563687392055267,-0.9854274611398963,-0.9854274611398963,0.3655008635578584,-0.7368421052631579,0.7790371329879102
94,Total,0,0.9611398963730571,0.9057642487046632,0.8810449050086356,-0.603087219343696,0.8526315789473685,0.842940414507772,-0.9481865284974093,-0.9481865284974093,0.5915371329879102,-0.3157894736842105,0.7790371329879102
95,Non-breeding,0,0.9505613126079447,0.5204015544041452,0.9227115716753023,0.16224093264248704,0.6105263157894737,0.6758419689119172,-0.7696459412780656,-0.7696459412780656,-0.3595639032815198,0.06315789473684211,0.7743955094991365
95,Breeding,0,0.9162348877374785,0.7764464594127807,0.8662564766839378,0.6278065630397237,-0.010526315789473684,0.4276770293609672,-0.9765759930915373,-0.9765759930915373,0.12888601036269431,-0.9473684210526316,0.7743955094991365
95,Total,0,0.9689119170984457,0.7389896373056996,0.917206390328152,0.43555699481865284,0.4736842105263158,0.5367012089810017,-0.9139680483592402,-0.9139680483592402,-0.10006476683937825,-0.5789473684210527,0.7743955094991365
96,Non-breeding,0,0.947646804835924,0.8167098445595855,0.9392271157167531,-0.6700129533678757,0.45263157894736844,0.11042746113989638,-0.7860535405872194,-0.7860535405872194,0.6718480138169257,-0.031578947368421054,0.8405656303972366
96,Breeding,0,0.8651770293609672,0.5170552677029361,0.8134715025906737,0.29771157167530227,0.43157894736842106,0.5410189982728844,-0.9820811744386874,-0.9820811744386874,-0.36658031088082904,-0.8631578947368421,0.8405656303972366
96,Total,0,0.9634067357512954,0.6302892918825561,0.9303756476683938,-0.5377806563039723,0.6526315789473685,0.3338730569948187,-0.9392271157167531,-0.9392271157167531,0.08452072538860105,-0.49473684210526314,0.8405656303972366
97,Non-breeding,0,0.913860103626943,0.8114205526770294,0.8562176165803109,-0.5714594127806563,0.5578947368421052,0.5197538860103627,-0.9418177892918826,-0.9418177892918826,0.37597150259067363,-0.6631578947368422,0.6554404145077721
97,Breeding,0,0.9140759930915372,0.5478195164075994,0.0051813471502590676,0.5072322970639033,0.30526315789473685,0.6705526770293609,-0.981433506044905,-0.981433506044905,-0.26694732297063906,-0.9263157894736842,0.6554404145077721
97,Total,0,0.9500215889464595,0.7837867012089811,0.6276986183074267,0.1383851468048359,0.6105263157894737,0.6709844559585493,-0.9420336787564767,-0.9420336787564767,-0.3471502590673575,-0.8315789473684211,0.6554404145077721
98,Non-breeding,0,0.8479058721934369,0.9152633851468049,0.9528281519861831,0.09045768566493956,0.6631578947368422,0.7654360967184802,-0.9236830742659758,-0.9236830742659758,0.29274611398963735,-0.7894736842105264,0.5852763385146805
98,Breeding,0,0.8581606217616581,0.8856865284974094,0.8082901554404145,0.628454231433506,0.6210526315789474,0.5723229706390328,-0.9885578583765112,-0.9885578583765112,0.04954663212435233,-0.8526315789473685,0.5852763385146805
98,Total,0,0.9661053540587219,0.9206606217616581,0.9321027633851469,-0.04263816925734024,0.631578947368421,0.8273963730569949,-0.9584412780656304,-0.9584412780656304,-0.0005397236614853196,-0.7578947368421053,0.5852763385146805
99,Non-breeding,0,0.9301597582037997,0.5021588946459413,0.9015544041450777,-0.23197322970639034,0.7052631578947369,-0.3469343696027634,-0.9353411053540587,-0.9353411053540587,-0.39734455958549225,-0.4210526315789474,0.7357512953367875
99,Breeding,0,0.937607944732297,0.3061312607944732,0.3942141623488774,-0.1489637305699482,0.6736842105263158,-0.43318221070811747,-0.9786269430051813,-0.9786269430051813,0.3700345423143351,-0.8842105263157894,0.7357512953367875
99,Total,0,0.9640544041450778,0.586139896373057,0.8128238341968912,-0.4263816925734024,0.7263157894736842,-0.27925302245250433,-0.9613557858376511,-0.9613557858376511,0.158786701208981,-0.6526315789473685,0.7357512953367875
100,Non-breeding,0,0.9503454231433507,0.8717616580310882,0.9880181347150259,-0.3203799654576857,0.7578947368421053,0.9328583765112263,-0.5267702936096719,-0.5267702936096719,-0.5250431778929189,0.6105263157894737,0.8983160621761659
100,Breeding,0,0.9700993091537132,0.7073618307426598,0.7929620034542315,-0.014464594127806563,0.6210526315789474,0.8128238341968912,-0.9664291882556131,-0.9664291882556131,0.4009067357512954,-0.8315789473684211,0.8983160621761659
100,Total,0,0.9805699481865287,0.7873488773747841,0.9611398963730571,-0.5373488773747841,0.7578947368421053,0.9014464594127807,-0.8566493955094991,-0.8566493955094991,-0.030980138169257345,0.22105263157894736,0.8983160621761659
