,rb,rnb,x_equi,y_equi
632,1.5,-0.8999999999999999,239.66501342107134,60.33498657892868
633,1.5,-0.8499999999999999,259.04857757481875,65.95142242518138
634,1.5,-0.7999999999999998,278.3251618646894,71.67483813531067
635,1.5,-0.7499999999999998,297.4904451584099,77.50955484159033
636,1.5,-0.6999999999999997,316.53983709365457,83.46016290634556
637,1.5,-0.6499999999999997,335.46845525813615,89.53154474186398
638,1.5,-0.5999999999999996,354.27109991024344,95.72890008975664
639,1.5,-0.5499999999999996,372.94222591714515,102.05777408285496
640,1.5,-0.49999999999999956,391.47591153702774,108.52408846297249
641,1.5,-0.4499999999999995,409.86582361284246,115.13417638715784
642,1.5,-0.39999999999999947,428.10517867472436,121.89482132527593
643,1.5,-0.3499999999999994,446.1866993648377,128.81330063516262
644,1.5,-0.2999999999999994,464.10256549896553,135.8974345010346
645,1.5,-0.24999999999999933,481.844358960196,143.1556410398042
646,1.5,-0.1999999999999993,499.4030014771827,150.59699852281761
647,1.5,-0.14999999999999925,516.7686841672346,158.23131583276572
648,1.5,-0.0999999999999992,533.9307875160246,166.06921248397566
649,1.5,-0.049999999999999156,550.8777902123695,174.12220978763088
650,1.5,8.881784197001252e-16,567.5971649473277,182.40283505267274
651,1.55,-1.0,222.54111865890152,52.458881341098525
652,1.55,-0.95,242.28358052045354,57.71641947954658
653,1.55,-0.8999999999999999,261.9315802383837,63.06841976161642
654,1.55,-0.8499999999999999,281.481503451872,68.51849654812817
655,1.55,-0.7999999999999998,300.92952187900005,74.0704781210001
656,1.55,-0.7499999999999998,320.2715760536862,79.72842394631387
657,1.55,-0.6999999999999997,339.5033562875602,85.49664371243993
658,1.55,-0.6499999999999997,358.6202816338456,91.37971836615456
659,1.55,-0.5999999999999996,377.6174765970998,97.38252340290038
660,1.55,-0.5499999999999996,396.4897452936866,103.51025470631363
661,1.55,-0.49999999999999956,415.23154272199787,109.76845727800244
662,1.55,-0.4499999999999995,433.8369427472989,116.16305725270136
663,1.55,-0.39999999999999947,452.2996023419405,122.70039765805973
664,1.55,-0.3499999999999994,470.61272154544844,129.38727845455188
665,1.55,-0.2999999999999994,488.7689985180659,136.2310014819345
666,1.55,-0.24999999999999933,506.76057895243235,143.23942104756802
667,1.55,-0.1999999999999993,524.5789989771869,150.4210010228134
668,1.55,-0.14999999999999925,542.2151205282988,157.7848794717016
669,1.55,-0.0999999999999992,559.6590579724449,165.34094202755554
670,1.55,-0.049999999999999156,576.9000945336497,173.0999054663507
671,1.55,8.881784197001252e-16,593.9265867893413,181.07341321065914
672,1.6,-1.0,244.8060094829199,55.193990517080216
673,1.6,-0.95,264.7073516132714,60.2926483867287
674,1.6,-0.8999999999999999,284.5188802033115,65.4811197966885
675,1.6,-0.8499999999999999,304.23721158146907,70.76278841853113
676,1.6,-0.7999999999999998,323.85876434476484,76.1412356552353
677,1.6,-0.7499999999999998,343.37974357003054,81.62025642996964
678,1.6,-0.6999999999999997,362.7961234156189,87.2038765843812
679,1.6,-0.6499999999999997,382.10362791283666,92.89637208716347
680,1.6,-0.5999999999999996,401.2977097165494,98.70229028345076
681,1.6,-0.5499999999999996,420.37352654950195,104.62647345049825
682,1.6,-0.49999999999999956,439.3259150338262,110.67408496617398
683,1.6,-0.4499999999999995,458.14936155474317,116.85063844525715
684,1.6,-0.39999999999999947,476.83796974407,123.16203025593028
685,1.6,-0.3499999999999994,495.3854241029419,129.6145758970585
686,1.6,-0.2999999999999994,513.7849492017975,136.21505079820287
687,1.6,-0.24999999999999933,532.0292637982806,142.97073620171983
688,1.6,-0.1999999999999993,550.110529096606,149.88947090339448
689,1.6,-0.14999999999999925,568.0202902305988,156.97970976940164
690,1.6,-0.0999999999999992,585.7494098812459,164.2505901187546
691,1.6,-0.049999999999999156,603.2879927308973,171.71200726910314
692,1.6,8.881784197001252e-16,620.6252992008823,179.37470079911824
693,1.6500000000000001,-1.0,267.3778455935284,57.622154406471644
694,1.6500000000000001,-0.95,287.4395392373363,62.560460762663745
695,1.6500000000000001,-0.8999999999999999,307.41608657349906,67.5839134265011
696,1.6500000000000001,-0.8499999999999999,327.304334865093,72.69566513490716
697,1.6500000000000001,-0.7999999999999998,347.1009498434908,77.89905015650936
698,1.6500000000000001,-0.7499999999999998,366.8024013981903,83.1975986018099
699,1.6500000000000001,-0.6999999999999997,386.40494782409144,88.59505217590886
700,1.6500000000000001,-0.6499999999999997,405.9046184479986,94.09538155200168
701,1.6500000000000001,-0.5999999999999996,425.2971944299126,99.70280557008755
702,1.6500000000000001,-0.5499999999999996,444.57818750396444,105.42181249603587
703,1.6500000000000001,-0.49999999999999956,463.7428163877524,111.25718361224789
704,1.6500000000000001,-0.4499999999999995,482.7859805462958,117.21401945370458
705,1.6500000000000001,-0.39999999999999947,501.7022309464679,123.29776905353242
706,1.6500000000000001,-0.3499999999999994,520.4857373780089,129.5142626219915
707,1.6500000000000001,-0.2999999999999994,539.1302518459819,135.8697481540184
708,1.6500000000000001,-0.24999999999999933,557.6290674543351,142.37093254566534
709,1.6500000000000001,-0.1999999999999993,575.9749720978753,149.02502790212517
710,1.6500000000000001,-0.14999999999999925,594.1601961565224,155.839803843478
711,1.6500000000000001,-0.0999999999999992,612.1763532361495,162.823646763851
712,1.6500000000000001,-0.049999999999999156,630.014372818301,169.9856271816995
713,1.6500000000000001,8.881784197001252e-16,647.6644234584915,177.335576541509
714,1.7000000000000002,-1.0,290.2459612179325,59.75403878206765
715,1.7000000000000002,-0.95,310.46898032440487,64.53101967559525
716,1.7000000000000002,-0.8999999999999999,330.611511512417,69.38848848758296
717,1.7000000000000002,-0.8499999999999999,350.6706311281014,74.32936887189878
718,1.7000000000000002,-0.7999999999999998,370.64324998726806,79.35675001273208
719,1.7000000000000002,-0.7499999999999998,390.526100522426,84.47389947757426
720,1.7000000000000002,-0.6999999999999997,410.3157226517667,89.68427734823355
721,1.7000000000000002,-0.6499999999999997,430.00844821416877,94.99155178583145
722,1.7000000000000002,-0.5999999999999996,449.60038379159084,100.39961620840947
723,1.7000000000000002,-0.5499999999999996,469.08739171369217,105.91260828630807
724,1.7000000000000002,-0.49999999999999956,488.4650690083847,111.53493099161557
725,1.7000000000000002,-0.4499999999999995,507.7287240253621,117.27127597463819
726,1.7000000000000002,-0.39999999999999947,526.8733504163583,123.12664958364199
727,1.7000000000000002,-0.3499999999999994,545.8935981045571,129.10640189544318
728,1.7000000000000002,-0.2999999999999994,564.7837408145052,135.2162591854952
729,1.7000000000000002,-0.24999999999999933,583.537639660941,141.46236033905947
730,1.7000000000000002,-0.1999999999999993,602.1487022074834,147.85129779251707
731,1.7000000000000002,-0.14999999999999925,620.6098363007909,154.39016369920955
732,1.7000000000000002,-0.0999999999999992,638.9133978584052,161.08660214159514
733,1.7000000000000002,-0.049999999999999156,657.0511316336955,167.94886836630496
734,1.7000000000000002,8.881784197001252e-16,675.0141037923206,174.98589620767993
735,1.75,-1.0,313.39894060412854,61.60105939587141
736,1.75,-0.95,333.78375452859024,66.21624547140964
737,1.75,-0.8999999999999999,354.0927031416817,70.90729685831835
738,1.75,-0.8499999999999999,374.3230880272626,75.67691197273736
739,1.75,-0.7999999999999998,394.47206084930343,80.52793915069668
740,1.75,-0.7499999999999998,414.5366119114429,85.4633880885571
741,1.75,-0.6999999999999997,434.51355759721025,90.48644240278976
742,1.75,-0.6499999999999997,454.3995265563755,95.6004734436247
743,1.75,-0.5999999999999996,474.1909444836095,100.80905551639079
744,1.75,-0.5499999999999996,493.8840173131072,106.11598268689289
745,1.75,-0.49999999999999956,513.4747126264513,111.52528737354893
746,1.75,-0.4499999999999995,532.9587390399995,117.04126096000074
747,1.75,-0.39999999999999947,552.3315233015554,122.66847669844483
748,1.75,-0.3499999999999994,571.5881847828571,128.41181521714316
749,1.75,-0.2999999999999994,590.7235070031229,134.27649299687744
750,1.75,-0.24999999999999933,609.7319057577496,140.26809424225067
751,1.75,-0.1999999999999993,628.6073933531136,146.3926066468868
752,1.75,-0.14999999999999925,647.3435383605441,152.65646163945632
753,1.75,-0.0999999999999992,665.933420196514,159.0665798034864
754,1.75,-0.049999999999999156,684.3695777075741,165.63042229242635
755,1.75,8.881784197001252e-16,702.6439507820567,172.3560492179438
756,1.8,-1.0,336.8247110136299,63.17528898637014
757,1.8,-0.95,357.3712840771407,67.62871592285939
758,1.8,-0.8999999999999999,377.84655277864584,72.15344722135417
759,1.8,-0.8499999999999999,398.2480382536289,76.75196174637108
760,1.8,-0.7999999999999998,418.5731267659255,81.42687323407462
761,1.8,-0.7499999999999998,438.81905961524313,86.18094038475694
762,1.8,-0.6999999999999997,458.98292207540766,91.01707792459254
763,1.8,-0.6499999999999997,479.06163124888934,95.93836875111086
764,1.8,-0.5999999999999996,499.05192270703543,100.94807729296475
765,1.8,-0.5499999999999996,518.9503357666367,106.04966423336347
766,1.8,-0.49999999999999956,538.7531972315054,111.24680276849482
767,1.8,-0.4499999999999995,558.4566034020095,116.54339659799072
768,1.8,-0.39999999999999947,578.0564001252558,121.94359987474436
769,1.8,-0.3499999999999994,597.5481606229217,127.45183937707858
770,1.8,-0.2999999999999994,616.9271607914764,133.07283920852396
771,1.8,-0.24999999999999933,636.1883516193184,138.811648380682
772,1.8,-0.1999999999999993,655.3263283054478,144.67367169455264
773,1.8,-0.14999999999999925,674.3352955925436,150.66470440745675
774,1.8,-0.0999999999999992,693.2090287410149,156.79097125898562
775,1.8,-0.049999999999999156,711.9408294663297,163.05917053367074
776,1.8,8.881784197001252e-16,730.5234760353837,169.4765239646168
777,1.85,-1.0,360.510643568812,64.48935643118797
778,1.85,-0.95,381.21844142406235,68.78155857593767
779,1.85,-0.8999999999999999,401.85940988190754,73.14059011809265
780,1.85,-0.8499999999999999,422.43128229740324,77.56871770259686
781,1.85,-0.7999999999999998,442.93167149450227,82.06832850549789
782,1.85,-0.7499999999999998,463.35806094086087,86.64193905913935
783,1.85,-0.6999999999999997,483.7077950926433,91.29220490735673
784,1.85,-0.6499999999999997,503.9780688132932,96.02193118670694
785,1.85,-0.5999999999999996,524.1659157569671,100.83408424303316
786,1.85,-0.5499999999999996,544.2681955919154,105.73180440808486
787,1.85,-0.49999999999999956,564.2815799211263,110.71842007887379
788,1.85,-0.4499999999999995,584.2025367365638,115.79746326343648
789,1.85,-0.39999999999999947,604.0273132187223,120.97268678127801
790,1.85,-0.3499999999999994,623.7519166642894,126.24808333571085
791,1.85,-0.2999999999999994,643.3720932905476,131.62790670945284
792,1.85,-0.24999999999999933,662.8833046247037,137.1166953752967
793,1.85,-0.1999999999999993,682.2807011382528,142.7192988617476
794,1.85,-0.14999999999999925,701.5590927290893,148.44090727091108
795,1.85,-0.0999999999999992,720.7129155853211,154.28708441467933
796,1.85,-0.049999999999999156,739.7361948819804,160.26380511802006
797,1.85,8.881784197001252e-16,758.6225026617902,166.37749733821016
798,1.9000000000000001,-1.0,384.4436597062548,65.5563402937452
799,1.9000000000000001,-0.95,405.3116622514772,69.68833774852286
800,1.9000000000000001,-0.8999999999999999,426.11720202472117,73.88279797527885
801,1.9000000000000001,-0.8499999999999999,446.8582158497333,78.14178415026686
802,1.9000000000000001,-0.7999999999999998,467.53253353503504,82.46746646496516
803,1.9000000000000001,-0.7499999999999998,488.137870223346,86.86212977665416
804,1.9000000000000001,-0.6999999999999997,508.671818037994,91.3281819620061
805,1.9000000000000001,-0.6499999999999997,529.131836946805,95.86816305319509
806,1.9000000000000001,-0.5999999999999996,549.515244753221,100.48475524677907
807,1.9000000000000001,-0.5499999999999996,569.8192061119504,105.18079388804988
808,1.9000000000000001,-0.49999999999999956,590.0407204520014,109.95927954799868
809,1.9000000000000001,-0.4499999999999995,610.1766086731242,114.8233913268761
810,1.9000000000000001,-0.39999999999999947,630.2234984620087,119.77650153799159
811,1.9000000000000001,-0.3499999999999994,650.1778080515578,124.8221919484425
812,1.9000000000000001,-0.2999999999999994,670.0357282194358,129.96427178056464
813,1.9000000000000001,-0.24999999999999933,689.7932022901298,135.20679770987041
814,1.9000000000000001,-0.1999999999999993,709.4459038668984,140.55409613310204
815,1.9000000000000001,-0.14999999999999925,728.9892119749675,146.01078802503292
816,1.9000000000000001,-0.0999999999999992,748.4181832436561,151.5818167563442
817,1.9000000000000001,-0.049999999999999156,767.7275206907572,157.27247930924315
818,1.9000000000000001,8.881784197001252e-16,786.9115385950981,163.08846140490243
819,1.9500000000000002,-1.0,408.61034086904203,66.38965913095808
820,1.9500000000000002,-0.95,429.63706126093115,70.36293873906901
821,1.9500000000000002,-0.8999999999999999,450.60555713334236,74.39444286665776
822,1.9500000000000002,-0.8499999999999999,471.51395885776446,78.48604114223563
823,1.9500000000000002,-0.7999999999999998,492.36030239448746,82.63969760551274
824,1.9500000000000002,-0.7499999999999998,513.1425227160703,86.85747728392984
825,1.9500000000000002,-0.6999999999999997,533.8584466416704,91.14155335832984
826,1.9500000000000002,-0.6499999999999997,554.5057850172549,95.4942149827453
827,1.9500000000000002,-0.5999999999999996,575.0821241681563,99.91787583184399
828,1.9500000000000002,-0.5499999999999996,595.5849165405405,104.41508345945977
829,1.9500000000000002,-0.49999999999999956,616.0114704369221,108.98852956307822
830,1.9500000000000002,-0.4499999999999995,636.3589387375761,113.64106126242423
831,1.9500000000000002,-0.39999999999999947,656.6243064842458,118.37569351575449
832,1.9500000000000002,-0.3499999999999994,676.804377184499,123.19562281550122
833,1.9500000000000002,-0.2999999999999994,696.8957576739548,128.1042423260455
834,1.9500000000000002,-0.24999999999999933,716.8948413487719,133.10515865122846
835,1.9500000000000002,-0.1999999999999993,736.7977895515177,138.20221044848267
836,1.9500000000000002,-0.14999999999999925,756.6005108588953,143.39948914110514
837,1.9500000000000002,-0.0999999999999992,776.2986379786691,148.70136202133136
838,1.9500000000000002,-0.049999999999999156,795.8875019140837,154.11249808591683
839,1.9500000000000002,8.881784197001252e-16,815.3621029953498,159.63789700465063
840,2.0,-1.0,432.9970390526686,67.00296094733142
841,2.0,-0.95,454.1805482039356,70.81945179606437
842,2.0,-0.8999999999999999,475.30992526448057,74.69007473551947
843,2.0,-0.8499999999999999,496.3834833220211,78.61651667797899
844,2.0,-0.7999999999999998,517.3994526875863,82.6005473124139
845,2.0,-0.7499999999999998,538.3559752884436,86.6440247115565
846,2.0,-0.6999999999999997,559.2510985723916,90.7489014276084
847,2.0,-0.6499999999999997,580.0827688709796,94.91723112902051
848,2.0,-0.5999999999999996,600.8488241624914,99.15117583750866
849,2.0,-0.5499999999999996,621.5469861677965,103.4530138322037
850,2.0,-0.49999999999999956,642.1748517032468,107.82514829675351
851,2.0,-0.4499999999999995,662.7298832044938,112.27011679550635
852,2.0,-0.39999999999999947,683.2093983231423,116.79060167685796
853,2.0,-0.3499999999999994,703.6105584842574,121.38944151574296
854,2.0,-0.2999999999999994,723.9303562765429,126.06964372345735
855,2.0,-0.24999999999999933,744.1656015280448,130.83439847195538
856,2.0,-0.1999999999999993,764.312905897989,135.68709410201123
857,2.0,-0.14999999999999925,784.3686657891685,140.6313342108318
858,2.0,-0.0999999999999992,804.3290433543405,145.6709566456597
859,2.0,-0.049999999999999156,824.1899453333815,150.8100546666188
860,2.0,8.881784197001252e-16,843.946999414237,156.05300058576327
861,2.0500000000000003,-1.0,457.58998589778736,67.41001410221277
862,2.0500000000000003,-0.95,478.92794171246203,71.07205828753818
863,2.0500000000000003,-0.8999999999999999,500.2156973454132,74.78430265458692
864,2.0500000000000003,-0.8499999999999999,521.4517371182603,78.54826288173984
865,2.0500000000000003,-0.7999999999999998,542.6344732112245,82.36552678877578
866,2.0500000000000003,-0.7499999999999998,563.762240920392,86.23775907960831
867,2.0500000000000003,-0.6999999999999997,584.8332935137253,90.16670648627507
868,2.0500000000000003,-0.6499999999999997,605.8457966440136,94.1542033559867
869,2.0500000000000003,-0.5999999999999996,626.7978222717502,98.20217772825008
870,2.0500000000000003,-0.5499999999999996,647.6873420449557,102.31265795504461
871,2.0500000000000003,-0.49999999999999956,668.5122200761186,106.48777992388166
872,2.0500000000000003,-0.4499999999999995,689.2702050485365,110.72979495146383
873,2.0500000000000003,-0.39999999999999947,709.9589215752331,115.04107842476719
874,2.0500000000000003,-0.3499999999999994,730.5758607230925,119.42413927690787
875,2.0500000000000003,-0.2999999999999994,751.118369602611,123.88163039738957
876,2.0500000000000003,-0.24999999999999933,771.5836399094293,128.41636009057117
877,2.0500000000000003,-0.1999999999999993,791.9686952871739,133.03130471282648
878,2.0500000000000003,-0.14999999999999925,812.2703773616473,137.72962263835322
879,2.0500000000000003,-0.0999999999999992,832.4853302735102,142.51466972649044
880,2.0500000000000003,-0.049999999999999156,852.6099835095857,147.39001649041484
881,2.0500000000000003,8.881784197001252e-16,872.6405328009392,152.35946719906119
882,2.1,-1.0,482.3753981891078,67.62460181089224
883,2.1,-0.95,503.86507869390664,71.13492130609343
884,2.1,-0.8999999999999999,525.3083185467996,74.69168145320059
885,2.1,-0.8499999999999999,546.7037614207272,78.29623857927277
886,2.1,-0.7999999999999998,568.0499884789419,81.9500115210582
887,2.1,-0.7499999999999998,589.3455143938987,85.65448560610139
888,2.1,-0.6999999999999997,610.5887830397986,89.41121696020157
889,2.1,-0.6499999999999997,631.7781628258305,93.22183717416968
890,2.1,-0.5999999999999996,652.9119416331939,97.08805836680638
891,2.1,-0.5499999999999996,673.9883213144406,101.0116786855597
892,2.1,-0.49999999999999956,695.0054117084917,104.99458829150855
893,2.1,-0.4499999999999995,715.9612241187332,109.03877588126713
894,2.1,-0.39999999999999947,736.8536641947604,113.14633580523984
895,2.1,-0.3499999999999994,757.6805241504669,117.31947584953339
896,2.1,-0.2999999999999994,778.4394742420683,121.56052575793213
897,2.1,-0.24999999999999933,799.1280534191176,125.87194658088289
898,2.1,-0.1999999999999993,819.7436590493162,130.25634095068426
899,2.1,-0.14999999999999925,840.2835356036566,134.7164643963438
900,2.1,-0.0999999999999992,860.7447621717514,139.25523782824897
901,2.1,-0.049999999999999156,881.1242386576436,143.87576134235687
902,2.1,8.881784197001252e-16,901.418670483377,148.58132951662347
903,2.15,-1.0,507.33957785891107,67.66042214108909
904,2.15,-0.95,528.9779173339628,71.02208266603736
905,2.15,-0.8999999999999999,550.5733942814111,74.42660571858892
906,2.15,-0.8499999999999999,572.1247996761305,77.87520032386954
907,2.15,-0.7999999999999998,593.6308706290398,81.36912937096024
908,2.15,-0.7499999999999998,615.0902870696972,84.90971293030294
909,2.15,-0.6999999999999997,636.5016681658866,88.4983318341134
910,2.15,-0.6499999999999997,657.863568454521,92.13643154547911
911,2.15,-0.5999999999999996,679.1744736551847,95.8255263448154
912,2.15,-0.5499999999999996,700.4327961342431,99.56720386575708
913,2.15,-0.49999999999999956,721.6368699835602,103.36313001643987
914,2.15,-0.4499999999999995,742.7849456734499,107.21505432655036
915,2.15,-0.39999999999999947,763.8751842344143,111.12481576558581
916,2.15,-0.3499999999999994,784.9056509164303,115.09434908356988
917,2.15,-0.2999999999999994,805.8743082678557,119.12569173214462
918,2.15,-0.24999999999999933,826.7790085683496,123.22099143165072
919,2.15,-0.1999999999999993,847.6174855413021,127.38251445869818
920,2.15,-0.14999999999999925,868.387345260969,131.6126547390311
921,2.15,-0.0999999999999992,889.0860561575364,135.91394384246385
922,2.15,-0.049999999999999156,909.7109380093763,140.28906199062408
923,2.15,8.881784197001252e-16,930.2591497954419,144.74085020455848
924,2.2,-1.0,532.4690048878986,67.53099511210138
925,2.2,-0.95,554.2526320841666,70.74736791583354
926,2.2,-0.8999999999999999,575.9967871981413,74.00321280185888
927,2.2,-0.8499999999999999,597.700396500623,77.2996034993774
928,2.2,-0.7999999999999998,619.3623400939747,80.63765990602538
929,2.2,-0.7499999999999998,640.9814491670214,84.0185508329787
930,2.2,-0.6999999999999997,662.556503039831,87.4434969601691
931,2.2,-0.6499999999999997,684.086225978586,90.91377402141453
932,2.2,-0.5999999999999996,705.5692837585044,94.4307162414955
933,2.2,-0.5499999999999996,727.0042799502694,97.99572004973079
934,2.2,-0.49999999999999956,748.389751902533,101.6102480974674
935,2.2,-0.4499999999999995,769.7241663898518,105.27583361014851
936,2.2,-0.39999999999999947,791.0059148916749,108.99408510832524
937,2.2,-0.3499999999999994,812.2333084637997,112.76669153620058
938,2.2,-0.2999999999999994,833.4045721588739,116.59542784112632
939,2.2,-0.24999999999999933,854.5178389469885,120.48216105301172
940,2.2,-0.1999999999999993,875.5711430810281,124.42885691897231
941,2.2,-0.14999999999999925,896.562412844116,128.43758715588433
942,2.2,-0.0999999999999992,917.4894626080101,132.51053739199017
943,2.2,-0.049999999999999156,938.3499841214737,136.65001587852672
944,2.2,8.881784197001252e-16,959.1415369362345,140.85846306376592
945,2.25,-1.0,557.7504218257905,67.24957817420959
946,2.25,-0.95,579.6756993766098,70.32430062339013
947,2.25,-0.8999999999999999,601.5647039451437,73.43529605485655
948,2.25,-0.8499999999999999,623.4164853182067,76.58351468179343
949,2.25,-0.7999999999999998,645.2300539094189,79.76994609058123
950,2.25,-0.7499999999999998,667.0043785027033,82.99562149729678
951,2.25,-0.6999999999999997,688.7383838293179,86.26161617068242
952,2.25,-0.6499999999999997,710.4309479632977,89.56905203670239
953,2.25,-0.5999999999999996,732.0808995185548,92.91910048144545
954,2.25,-0.5499999999999996,753.6870146290217,96.31298537097834
955,2.25,-0.49999999999999956,775.2480136911582,99.75198630884195
956,2.25,-0.4499999999999995,796.7625578457603,103.23744215423996
957,2.25,-0.39999999999999947,818.2292451733566,106.77075482664381
958,2.25,-0.3499999999999994,839.6466065744283,110.35339342557194
959,2.25,-0.2999999999999994,861.0131013022412,113.98689869775882
960,2.25,-0.24999999999999933,882.3271121121317,117.67288788786864
961,2.25,-0.1999999999999993,903.5869399865861,121.41306001341407
962,2.25,-0.14999999999999925,924.7907983902948,125.20920160970557
963,2.25,-0.0999999999999992,945.9368070034143,129.06319299658605
964,2.25,-0.049999999999999156,967.0229848744606,132.97701512553948
