r,Frequency,Empirical
0.65,1.413716694115407,0.07065129320079347
0.65,1.5707963267948966,0.057150688056577574
0.65,1.7278759594743864,0.05364780263333822
0.65,1.884955592153876,0.051083903162484894
0.65,2.0420352248333655,0.04813276751006986
0.65,2.199114857512855,0.04581976133498731
0.65,2.356194490192345,0.03887303103731717
0.65,2.5132741228718345,0.03717175517988288
0.65,2.6703537555513246,0.03877766118098689
0.65,2.827433388230814,0.03821049995022769
0.65,2.9845130209103035,0.03586788129388267
0.65,3.141592653589793,0.037971587052512676
0.7,-3.141592653589793,0.04753954397677583
0.7,-2.9845130209103035,0.04486001952722595
0.7,-2.827433388230814,0.04769126333441435
0.7,-2.6703537555513246,0.04825202555331478
0.7,-2.5132741228718345,0.04611825202928555
0.7,-2.356194490192345,0.04803069477575683
0.7,-2.199114857512855,0.056408353185437535
0.7,-2.0420352248333655,0.05895840046618716
0.7,-1.884955592153876,0.06211211932263185
0.7,-1.7278759594743864,0.06469927479211707
0.7,-1.5707963267948966,0.06818608979028155
0.7,-1.413716694115407,0.08321966698984513
0.7,-1.2566370614359172,0.08477008760069626
0.7,-1.0995574287564276,0.08458573029743746
0.7,-0.942477796076938,0.09245330222742433
0.7,-0.7853981633974483,0.09879416886774776
0.7,-0.6283185307179586,0.11458174214222526
0.7,-0.471238898038469,0.11926696646457506
0.7,-0.3141592653589793,0.13300751071182432
0.7,-0.15707963267948966,0.1099195776427915
0.7,0.0,0.040565343555308324
0.7,0.15707963267948966,0.1099195776427915
0.7,0.3141592653589793,0.13300751071182432
0.7,0.471238898038469,0.11926696646457506
0.7,0.6283185307179586,0.11458174214222526
0.7,0.7853981633974483,0.09879416886774776
0.7,0.942477796076938,0.09245330222742433
0.7,1.0995574287564276,0.08458573029743746
0.7,1.2566370614359172,0.08477008760069626
0.7,1.413716694115407,0.08321966698984513
0.7,1.5707963267948966,0.06818608979028155
0.7,1.7278759594743864,0.06469927479211707
0.7,1.884955592153876,0.06211211932263185
0.7,2.0420352248333655,0.05895840046618716
0.7,2.199114857512855,0.056408353185437535
0.7,2.356194490192345,0.04803069477575683
0.7,2.5132741228718345,0.04611825202928555
0.7,2.6703537555513246,0.04825202555331478
0.7,2.827433388230814,0.04769126333441435
0.7,2.9845130209103035,0.04486001952722595
0.7,3.141592653589793,0.04753954397677583
0.75,-3.141592653589793,0.05908150328946554
0.75,-2.9845130209103035,0.055692843963105684
0.75,-2.827433388230814,0.05907521580231922
0.75,-2.6703537555513246,0.059575770252557364
0.75,-2.5132741228718345,0.05674393762293911
0.75,-2.356194490192345,0.05881383589535988
0.75,-2.199114857512855,0.06876565271269237
0.75,-2.0420352248333655,0.07144690517930391
0.75,-1.884955592153876,0.07463900737118867
0.75,-1.7278759594743864,0.07703039399946282
0.75,-1.5707963267948966,0.08022292884326745
0.75,-1.413716694115407,0.09656779343881325
0.75,-1.2566370614359172,0.09697721404828262
0.75,-1.0995574287564276,0.09487399612397883
0.75,-0.942477796076938,0.10169892414162282
0.75,-0.7853981633974483,0.10639319313055194
0.75,-0.6283185307179586,0.12072425549663703
0.75,-0.471238898038469,0.12323745180101287
0.75,-0.3141592653589793,0.13509277025029162
0.75,-0.15707963267948966,0.11056628938291803
0.75,0.0,0.04089547099468072
0.75,0.15707963267948966,0.11056628938291803
0.75,0.3141592653589793,0.13509277025029162
0.75,0.471238898038469,0.12323745180101287
0.75,0.6283185307179586,0.12072425549663703
0.75,0.7853981633974483,0.10639319313055194
0.75,0.942477796076938,0.10169892414162282
0.75,1.0995574287564276,0.09487399612397883
0.75,1.2566370614359172,0.09697721404828262
0.75,1.413716694115407,0.09656779343881325
0.75,1.5707963267948966,0.08022292884326745
0.75,1.7278759594743864,0.07703039399946282
0.75,1.884955592153876,0.07463900737118867
0.75,2.0420352248333655,0.07144690517930391
0.75,2.199114857512855,0.06876565271269237
0.75,2.356194490192345,0.05881383589535988
0.75,2.5132741228718345,0.05674393762293911
0.75,2.6703537555513246,0.059575770252557364
0.75,2.827433388230814,0.05907521580231922
0.75,2.9845130209103035,0.055692843963105684
0.75,3.141592653589793,0.05908150328946554
0.8,-3.141592653589793,0.07300144529002273
0.8,-2.9845130209103035,0.06873891806916249
0.8,-2.827433388230814,0.07273265782959364
0.8,-2.6703537555513246,0.07308980614888184
0.8,-2.5132741228718345,0.0693308686424355
0.8,-2.356194490192345,0.07145900211124692
0.8,-2.199114857512855,0.08310324028330847
0.8,-2.0420352248333655,0.08574201471438198
0.8,-1.884955592153876,0.08872938172194551
0.8,-1.7278759594743864,0.09062679433285806
0.8,-1.5707963267948966,0.09316884220598852
0.8,-1.413716694115407,0.1105199272984734
0.8,-1.2566370614359172,0.10938049681067333
0.8,-1.0995574287564276,0.10494206632357854
0.8,-0.942477796076938,0.11040441153495555
0.8,-0.7853981633974483,0.11327718254036923
0.8,-0.6283185307179586,0.12606719774267602
0.8,-0.471238898038469,0.12657653071944294
0.8,-0.3141592653589793,0.136779720628075
0.8,-0.15707963267948966,0.11107674065740003
0.8,0.0,0.04118471127910995
0.8,0.15707963267948966,0.11107674065740003
0.8,0.3141592653589793,0.136779720628075
0.8,0.471238898038469,0.12657653071944294
0.8,0.6283185307179586,0.12606719774267602
0.8,0.7853981633974483,0.11327718254036923
0.8,0.942477796076938,0.11040441153495555
0.8,1.0995574287564276,0.10494206632357854
0.8,1.2566370614359172,0.10938049681067333
0.8,1.413716694115407,0.1105199272984734
0.8,1.5707963267948966,0.09316884220598852
0.8,1.7278759594743864,0.09062679433285806
0.8,1.884955592153876,0.08872938172194551
0.8,2.0420352248333655,0.08574201471438198
0.8,2.199114857512855,0.08310324028330847
0.8,2.356194490192345,0.07145900211124692
0.8,2.5132741228718345,0.0693308686424355
0.8,2.6703537555513246,0.07308980614888184
0.8,2.827433388230814,0.07273265782959364
0.8,2.9845130209103035,0.06873891806916249
0.8,3.141592653589793,0.07300144529002273
0.85,-3.141592653589793,0.08980187439587646
0.85,-2.9845130209103035,0.08446042403075682
0.85,-2.827433388230814,0.0891173713858067
0.85,-2.6703537555513246,0.08920505276446952
0.85,-2.5132741228718345,0.0842093379474095
0.85,-2.356194490192345,0.08623103420005668
0.85,-2.199114857512855,0.09964264397391581
0.85,-2.0420352248333655,0.10197600195495769
0.85,-1.884955592153876,0.10441995393574359
0.85,-1.7278759594743864,0.10543794340833028
0.85,-1.5707963267948966,0.1068972001404749
0.85,-1.413716694115407,0.12487607407618413
0.85,-1.2566370614359172,0.12178034182886963
0.85,-1.0995574287564276,0.11464403105974473
0.85,-0.942477796076938,0.11848731192983092
0.85,-0.7853981633974483,0.11944940101372718
0.85,-0.6283185307179586,0.13068672592072345
0.85,-0.471238898038469,0.129382517421503
0.85,-0.3141592653589793,0.13814739498994646
0.85,-0.15707963267948966,0.11148097402664381
0.85,0.0,0.04144227285415502
0.85,0.15707963267948966,0.11148097402664381
0.85,0.3141592653589793,0.13814739498994646
0.85,0.471238898038469,0.129382517421503
0.85,0.6283185307179586,0.13068672592072345
0.85,0.7853981633974483,0.11944940101372718
0.85,0.942477796076938,0.11848731192983092
0.85,1.0995574287564276,0.11464403105974473
0.85,1.2566370614359172,0.12178034182886963
0.85,1.413716694115407,0.12487607407618413
0.85,1.5707963267948966,0.1068972001404749
0.85,1.7278759594743864,0.10543794340833028
0.85,1.884955592153876,0.10441995393574359
0.85,2.0420352248333655,0.10197600195495769
0.85,2.199114857512855,0.09964264397391581
0.85,2.356194490192345,0.08623103420005668
0.85,2.5132741228718345,0.0842093379474095
0.85,2.6703537555513246,0.08920505276446952
0.85,2.827433388230814,0.0891173713858067
0.85,2.9845130209103035,0.08446042403075682
0.85,3.141592653589793,0.08980187439587646
0.9,-3.141592653589793,0.11011279628138868
0.9,-2.9845130209103035,0.10343497737582355
0.9,-2.827433388230814,0.10878850557503693
0.9,-2.6703537555513246,0.10841812501742552
0.9,-2.5132741228718345,0.10176522499744871
0.9,-2.356194490192345,0.10342326450799273
0.9,-2.199114857512855,0.11860950199625514
0.9,-2.0420352248333655,0.12026043123362028
0.9,-1.884955592153876,0.1217108939566923
0.9,-1.7278759594743864,0.12137297095102609
0.9,-1.5707963267948966,0.12124944032169542
0.9,-1.413716694115407,0.1394210675270492
0.9,-1.2566370614359172,0.13398499082886872
0.9,-1.0995574287564276,0.12386095620127846
0.9,-0.942477796076938,0.12589885144946655
0.9,-0.7853981633974483,0.12493556717939756
0.9,-0.6283185307179586,0.13466179630630173
0.9,-0.471238898038469,0.13174030519955587
0.9,-0.3141592653589793,0.13925800572258482
0.9,-0.15707963267948966,0.11180110984514627
0.9,0.0,0.04167522402599568
0.9,0.15707963267948966,0.11180110984514627
0.9,0.3141592653589793,0.13925800572258482
0.9,0.471238898038469,0.13174030519955587
0.9,0.6283185307179586,0.13466179630630173
0.9,0.7853981633974483,0.12493556717939756
0.9,0.942477796076938,0.12589885144946655
0.9,1.0995574287564276,0.12386095620127846
0.9,1.2566370614359172,0.13398499082886872
0.9,1.413716694115407,0.1394210675270492
0.9,1.5707963267948966,0.12124944032169542
0.9,1.7278759594743864,0.12137297095102609
0.9,1.884955592153876,0.1217108939566923
0.9,2.0420352248333655,0.12026043123362028
0.9,2.199114857512855,0.11860950199625514
0.9,2.356194490192345,0.10342326450799273
0.9,2.5132741228718345,0.10176522499744871
0.9,2.6703537555513246,0.10841812501742552
0.9,2.827433388230814,0.10878850557503693
0.9,2.9845130209103035,0.10343497737582355
0.9,3.141592653589793,0.11011279628138868
0.95,-3.141592653589793,0.13473089260564206
0.95,-2.9845130209103035,0.12639023832094554
0.95,-2.827433388230814,0.13243899224769623
0.95,-2.6703537555513246,0.1313305944042461
0.95,-2.5132741228718345,0.12244769700078514
0.95,-2.356194490192345,0.12335596405880322
0.95,-2.199114857512855,0.140224998311009
0.95,-2.0420352248333655,0.14067498608892065
0.95,-1.884955592153876,0.14055750419116295
0.95,-1.7278759594743864,0.1382984063917448
0.95,-1.5707963267948966,0.1360398468701535
0.95,-1.413716694115407,0.15393488635513577
0.95,-1.2566370614359172,0.14581933854963053
0.95,-1.0995574287564276,0.1325027292395844
0.95,-0.942477796076938,0.1326192880714187
0.95,-0.7853981633974483,0.12977643284633275
0.95,-0.6283185307179586,0.13806932975716
0.95,-0.471238898038469,0.13372212407083559
0.95,-0.3141592653589793,0.140160652501196
0.95,-0.15707963267948966,0.11205364289081741
0.95,0.0,0.04188914303474003
0.95,0.15707963267948966,0.11205364289081741
0.95,0.3141592653589793,0.140160652501196
0.95,0.471238898038469,0.13372212407083559
0.95,0.6283185307179586,0.13806932975716
0.95,0.7853981633974483,0.12977643284633275
0.95,0.942477796076938,0.1326192880714187
0.95,1.0995574287564276,0.1325027292395844
0.95,1.2566370614359172,0.14581933854963053
0.95,1.413716694115407,0.15393488635513577
0.95,1.5707963267948966,0.1360398468701535
0.95,1.7278759594743864,0.1382984063917448
0.95,1.884955592153876,0.14055750419116295
0.95,2.0420352248333655,0.14067498608892065
0.95,2.199114857512855,0.140224998311009
0.95,2.356194490192345,0.12335596405880322
0.95,2.5132741228718345,0.12244769700078514
0.95,2.6703537555513246,0.1313305944042461
0.95,2.827433388230814,0.13243899224769623
0.95,2.9845130209103035,0.12639023832094554
0.95,3.141592653589793,0.13473089260564206
1.0,-3.141592653589793,0.1646731426582143
1.0,-2.9845130209103035,0.15425083292341235
1.0,-2.827433388230814,0.16093266283155686
1.0,-2.6703537555513246,0.15867253033974446
1.0,-2.5132741228718345,0.14677676225264716
1.0,-2.356194490192345,0.1463721738917166
1.0,-2.199114857512855,0.16469402904972288
1.0,-2.0420352248333655,0.1632546725808192
1.0,-1.884955592153876,0.1608628469318184
1.0,-1.7278759594743864,0.15603846345015265
1.0,-1.5707963267948966,0.1510625854424937
1.0,-1.413716694115407,0.16820321190883358
1.0,-1.2566370614359172,0.15713185413171654
1.0,-1.0995574287564276,0.14050762595096175
1.0,-0.942477796076938,0.13865240914077787
1.0,-0.7853981633974483,0.13402170224369292
1.0,-0.6283185307179586,0.14098134863125994
1.0,-0.471238898038469,0.13538885746961274
1.0,-0.3141592653589793,0.14089424868973047
1.0,-0.15707963267948966,0.11225103343430776
1.0,0.0,0.04208855816469995
1.0,0.15707963267948966,0.11225103343430776
1.0,0.3141592653589793,0.14089424868973047
1.0,0.471238898038469,0.13538885746961274
1.0,0.6283185307179586,0.14098134863125994
1.0,0.7853981633974483,0.13402170224369292
1.0,0.942477796076938,0.13865240914077787
1.0,1.0995574287564276,0.14050762595096175
1.0,1.2566370614359172,0.15713185413171654
1.0,1.413716694115407,0.16820321190883358
1.0,1.5707963267948966,0.1510625854424937
1.0,1.7278759594743864,0.15603846345015265
1.0,1.884955592153876,0.1608628469318184
1.0,2.0420352248333655,0.1632546725808192
1.0,2.199114857512855,0.16469402904972288
1.0,2.356194490192345,0.1463721738917166
1.0,2.5132741228718345,0.14677676225264716
1.0,2.6703537555513246,0.15867253033974446
1.0,2.827433388230814,0.16093266283155686
1.0,2.9845130209103035,0.15425083292341235
1.0,3.141592653589793,0.1646731426582143
1.05,-3.141592653589793,0.20125120952096753
1.05,-2.9845130209103035,0.1882027233425
1.05,-2.827433388230814,0.19535301642074493
1.05,-2.6703537555513246,0.19133105262063593
1.05,-2.5132741228718345,0.17534981097556115
1.05,-2.356194490192345,0.172829812843659
1.05,-2.199114857512855,0.19218966854963793
1.05,-2.0420352248333655,0.18797605828869499
1.05,-1.884955592153876,0.1824723406609355
1.05,-1.7278759594743864,0.17437833471028852
1.05,-1.5707963267948966,0.16610051011143825
1.05,-1.413716694115407,0.1820272167828479
1.05,-1.2566370614359172,0.16779917322194401
1.05,-1.0995574287564276,0.14784012843031555
1.05,-0.942477796076938,0.14401992309369246
1.05,-0.7853981633974483,0.13772533831079117
1.05,-0.6283185307179586,0.14346350395505392
1.05,-0.471238898038469,0.1367915467899748
1.05,-0.3141592653589793,0.14148980904356842
1.05,-0.15707963267948966,0.11240282795700994
1.05,0.0,0.04227726022489735
1.05,0.15707963267948966,0.11240282795700994
1.05,0.3141592653589793,0.14148980904356842
1.05,0.471238898038469,0.1367915467899748
1.05,0.6283185307179586,0.14346350395505392
1.05,0.7853981633974483,0.13772533831079117
1.05,0.942477796076938,0.14401992309369246
1.05,1.0995574287564276,0.14784012843031555
1.05,1.2566370614359172,0.16779917322194401
1.05,1.413716694115407,0.1820272167828479
1.05,1.5707963267948966,0.16610051011143825
1.05,1.7278759594743864,0.17437833471028852
1.05,1.884955592153876,0.1824723406609355
1.05,2.0420352248333655,0.18797605828869499
1.05,2.199114857512855,0.19218966854963793
1.05,2.356194490192345,0.172829812843659
1.05,2.5132741228718345,0.17534981097556115
1.05,2.6703537555513246,0.19133105262063593
1.05,2.827433388230814,0.19535301642074493
1.05,2.9845130209103035,0.1882027233425
1.05,3.141592653589793,0.20125120952096753
1.1,-3.141592653589793,0.24617614705583948
1.1,-2.9845130209103035,0.2297826569627036
1.1,-2.827433388230814,0.237067650883781
1.1,-2.6703537555513246,0.2303845366659807
1.1,-2.5132741228718345,0.2088457342489696
1.1,-2.356194490192345,0.2030887144206927
1.1,-2.199114857512855,0.22283375901553718
1.1,-2.0420352248333655,0.21474363802293195
1.1,-1.884955592153876,0.20517141276600515
1.1,-1.7278759594743864,0.1930706685356014
1.1,-1.5707963267948966,0.1809350096798473
1.1,-1.413716694115407,0.1952317199638853
1.1,-1.2566370614359172,0.17772826209313536
1.1,-1.0995574287564276,0.15448758882273492
1.1,-0.942477796076938,0.14875626041337905
1.1,-0.7853981633974483,0.14094213474965697
1.1,-0.6283185307179586,0.14557453524026037
1.1,-0.471238898038469,0.13797287696642116
1.1,-0.3141592653589793,0.14197221388215084
1.1,-0.15707963267948966,0.11251644397818103
1.1,0.0,0.042458547205124736
1.1,0.15707963267948966,0.11251644397818103
1.1,0.3141592653589793,0.14197221388215084
1.1,0.471238898038469,0.13797287696642116
1.1,0.6283185307179586,0.14557453524026037
1.1,0.7853981633974483,0.14094213474965697
1.1,0.942477796076938,0.14875626041337905
1.1,1.0995574287564276,0.15448758882273492
1.1,1.2566370614359172,0.17772826209313536
1.1,1.413716694115407,0.1952317199638853
1.1,1.5707963267948966,0.1809350096798473
1.1,1.7278759594743864,0.1930706685356014
1.1,1.884955592153876,0.20517141276600515
1.1,2.0420352248333655,0.21474363802293195
1.1,2.199114857512855,0.22283375901553718
1.1,2.356194490192345,0.2030887144206927
1.1,2.5132741228718345,0.2088457342489696
1.1,2.6703537555513246,0.2303845366659807
1.1,2.827433388230814,0.237067650883781
1.1,2.9845130209103035,0.2297826569627036
1.1,3.141592653589793,0.24617614705583948
1.15,-3.141592653589793,0.3017081607606524
1.15,-2.9845130209103035,0.28100420277215443
1.15,-2.827433388230814,0.28781380374075005
1.15,-2.6703537555513246,0.2771427932606053
1.15,-2.5132741228718345,0.2480244308191741
1.15,-2.356194490192345,0.2374910707500093
1.15,-2.199114857512855,0.2566738948065695
1.15,-2.0420352248333655,0.24337786215397791
1.15,-1.884955592153876,0.22868720769331327
1.15,-1.7278759594743864,0.21184502461008695
1.15,-1.5707963267948966,0.19535600899788716
1.15,-1.413716694115407,0.2076711094613633
1.15,-1.2566370614359172,0.18685634957494582
1.15,-1.0995574287564276,0.16045629676879444
1.15,-0.942477796076938,0.15290408029845512
1.15,-0.7853981633974483,0.14372535492208593
1.15,-0.6283185307179586,0.14736631874337114
1.15,-0.471238898038469,0.13896854040774936
1.15,-0.3141592653589793,0.1423615733392649
1.15,-0.15707963267948966,0.11259773478952348
1.15,0.0,0.04263545993311709
1.15,0.15707963267948966,0.11259773478952348
1.15,0.3141592653589793,0.1423615733392649
1.15,0.471238898038469,0.13896854040774936
1.15,0.6283185307179586,0.14736631874337114
1.15,0.7853981633974483,0.14372535492208593
1.15,0.942477796076938,0.15290408029845512
1.15,1.0995574287564276,0.16045629676879444
1.15,1.2566370614359172,0.18685634957494582
1.15,1.413716694115407,0.2076711094613633
1.15,1.5707963267948966,0.19535600899788716
1.15,1.7278759594743864,0.21184502461008695
1.15,1.884955592153876,0.22868720769331327
1.15,2.0420352248333655,0.24337786215397791
1.15,2.199114857512855,0.2566738948065695
1.15,2.356194490192345,0.2374910707500093
1.15,2.5132741228718345,0.2480244308191741
1.15,2.6703537555513246,0.2771427932606053
1.15,2.827433388230814,0.28781380374075005
1.15,2.9845130209103035,0.28100420277215443
1.15,3.141592653589793,0.3017081607606524
1.2,-3.141592653589793,0.37087461586805537
1.2,-2.9845130209103035,0.3445380344962602
1.2,-2.827433388230814,0.34981235848796577
1.2,-2.6703537555513246,0.33319279312122807
1.2,-2.5132741228718345,0.293718442283789
1.2,-2.356194490192345,0.2763337560410121
1.2,-2.199114857512855,0.2936577463541356
1.2,-2.0420352248333655,0.2736067276934321
1.2,-1.884955592153876,0.25269505892741745
1.2,-1.7278759594743864,0.23041969951316557
1.2,-1.5707963267948966,0.209171217487671
1.2,-1.413716694115407,0.21923275721519717
1.2,-1.2566370614359172,0.19514903404114234
1.2,-1.0995574287564276,0.1657674065220455
1.2,-0.942477796076938,0.15651061310996478
1.2,-0.7853981633974483,0.14612521201381184
1.2,-0.6283185307179586,0.14888425433866026
1.2,-0.471238898038469,0.13980844451259467
1.2,-0.3141592653589793,0.14267430462788047
1.2,-0.15707963267948966,0.11265143251026118
1.2,0.0,0.042811065141965754
1.2,0.15707963267948966,0.11265143251026118
1.2,0.3141592653589793,0.14267430462788047
1.2,0.471238898038469,0.13980844451259467
1.2,0.6283185307179586,0.14888425433866026
1.2,0.7853981633974483,0.14612521201381184
1.2,0.942477796076938,0.15651061310996478
1.2,1.0995574287564276,0.1657674065220455
1.2,1.2566370614359172,0.19514903404114234
1.2,1.413716694115407,0.21923275721519717
1.2,1.5707963267948966,0.209171217487671
1.2,1.7278759594743864,0.23041969951316557
1.2,1.884955592153876,0.25269505892741745
1.2,2.0420352248333655,0.2736067276934321
1.2,2.199114857512855,0.2936577463541356
1.2,2.356194490192345,0.2763337560410121
1.2,2.5132741228718345,0.293718442283789
1.2,2.6703537555513246,0.33319279312122807
1.2,2.827433388230814,0.34981235848796577
1.2,2.9845130209103035,0.3445380344962602
1.2,3.141592653589793,0.37087461586805537
1.25,-3.141592653589793,0.45779365171680464
1.25,-2.9845130209103035,0.4239740680044421
1.25,-2.827433388230814,0.42592013990624544
1.25,-2.6703537555513246,0.4004479861486957
1.25,-2.5132741228718345,0.3468120816329693
1.25,-2.356194490192345,0.31983132193077113
1.25,-2.199114857512855,0.33360657052855713
1.25,-2.0420352248333655,0.3050629897562666
1.25,-1.884955592153876,0.2768299352804446
1.25,-1.7278759594743864,0.24851495284916397
1.25,-1.5707963267948966,0.22221383003248402
1.25,-1.413716694115407,0.2298379697197935
1.25,-1.2566370614359172,0.20259707304800895
1.25,-1.0995574287564276,0.17045306487646886
1.25,-0.942477796076938,0.1596248305463352
1.25,-0.7853981633974483,0.1481879865777374
1.25,-0.6283185307179586,0.15016783879212267
1.25,-0.471238898038469,0.1405177469475553
1.25,-0.3141592653589793,0.14292395397249574
1.25,-0.15707963267948966,0.11268147960697186
1.25,0.0,0.04298883139746881
1.25,0.15707963267948966,0.11268147960697186
1.25,0.3141592653589793,0.14292395397249574
1.25,0.471238898038469,0.1405177469475553
1.25,0.6283185307179586,0.15016783879212267
1.25,0.7853981633974483,0.1481879865777374
1.25,0.942477796076938,0.1596248305463352
1.25,1.0995574287564276,0.17045306487646886
1.25,1.2566370614359172,0.20259707304800895
1.25,1.413716694115407,0.2298379697197935
1.25,1.5707963267948966,0.22221383003248402
1.25,1.7278759594743864,0.24851495284916397
1.25,1.884955592153876,0.2768299352804446
1.25,2.0420352248333655,0.3050629897562666
1.25,2.199114857512855,0.33360657052855713
1.25,2.356194490192345,0.31983132193077113
1.25,2.5132741228718345,0.3468120816329693
1.25,2.6703537555513246,0.4004479861486957
1.25,2.827433388230814,0.42592013990624544
1.25,2.9845130209103035,0.4239740680044421
1.25,3.141592653589793,0.45779365171680464
1.3,-3.141592653589793,0.5681651203862172
1.3,-2.9845130209103035,0.5242094962819239
1.3,-2.827433388230814,0.5198333457074897
1.3,-2.6703537555513246,0.481196428493257
1.3,-2.5132741228718345,0.40820181391026616
1.3,-2.356194490192345,0.36806931033482826
1.3,-2.199114857512855,0.37619081296304263
1.3,-2.0420352248333655,0.3372888743570785
1.3,-1.884955592153876,0.3007024132315026
1.3,-1.7278759594743864,0.2658664256381838
1.3,-1.5707963267948966,0.23434810299533546
1.3,-1.413716694115407,0.23944077595582505
1.3,-1.2566370614359172,0.20921238007537662
1.3,-1.0995574287564276,0.17455294998815704
1.3,-0.942477796076938,0.16229536848122803
1.3,-0.7853981633974483,0.14995560309896092
1.3,-0.6283185307179586,0.15125131358563856
1.3,-0.471238898038469,0.14111773481961146
1.3,-0.3141592653589793,0.14312184595636587
1.3,-0.15707963267948966,0.11269131987746252
1.3,0.0,0.04317316755793284
1.3,0.15707963267948966,0.11269131987746252
1.3,0.3141592653589793,0.14312184595636587
1.3,0.471238898038469,0.14111773481961146
1.3,0.6283185307179586,0.15125131358563856
1.3,0.7853981633974483,0.14995560309896092
1.3,0.942477796076938,0.16229536848122803
1.3,1.0995574287564276,0.17455294998815704
1.3,1.2566370614359172,0.20921238007537662
1.3,1.413716694115407,0.23944077595582505
1.3,1.5707963267948966,0.23434810299533546
1.3,1.7278759594743864,0.2658664256381838
