r,Frequency,Empirical
1.3,1.884955592153876,0.3007024132315026
1.3,2.0420352248333655,0.3372888743570785
1.3,2.199114857512855,0.37619081296304263
1.3,2.356194490192345,0.36806931033482826
1.3,2.5132741228718345,0.40820181391026616
1.3,2.6703537555513246,0.481196428493257
1.3,2.827433388230814,0.5198333457074897
1.3,2.9845130209103035,0.5242094962819239
1.3,3.141592653589793,0.5681651203862172
1.35,-3.141592653589793,0.7100337121857585
1.35,-2.9845130209103035,0.6520345636340377
1.35,-2.827433388230814,0.6363582815937094
1.35,-2.6703537555513246,0.5781379298381697
1.35,-2.5132741228718345,0.4787300742613115
1.35,-2.356194490192345,0.42094914055024096
1.35,-2.199114857512855,0.42091176147019527
1.35,-2.0420352248333655,0.36974956543773485
1.35,-1.884955592153876,0.32391801252378505
1.35,-1.7278759594743864,0.28223747612613753
1.35,-1.5707963267948966,0.24547251129036296
1.35,-1.413716694115407,0.2480250210044468
1.35,-1.2566370614359172,0.21502369267552432
1.35,-1.0995574287564276,0.17811132587823802
1.35,-0.942477796076938,0.1645690844659172
1.35,-0.7853981633974483,0.1514655213867975
1.35,-0.6283185307179586,0.15216432401119703
1.35,-0.471238898038469,0.14162657149547592
1.35,-0.3141592653589793,0.14327760788467042
1.35,-0.15707963267948966,0.11268419662752412
1.35,0.0,0.04337021325319565
1.35,0.15707963267948966,0.11268419662752412
1.35,0.3141592653589793,0.14327760788467042
1.35,0.471238898038469,0.14162657149547592
1.35,0.6283185307179586,0.15216432401119703
1.35,0.7853981633974483,0.1514655213867975
1.35,0.942477796076938,0.1645690844659172
1.35,1.0995574287564276,0.17811132587823802
1.35,1.2566370614359172,0.21502369267552432
1.35,1.413716694115407,0.2480250210044468
1.35,1.5707963267948966,0.24547251129036296
1.35,1.7278759594743864,0.28223747612613753
1.35,1.884955592153876,0.32391801252378505
1.35,2.0420352248333655,0.36974956543773485
1.35,2.199114857512855,0.42091176147019527
1.35,2.356194490192345,0.42094914055024096
1.35,2.5132741228718345,0.4787300742613115
1.35,2.6703537555513246,0.5781379298381697
1.35,2.827433388230814,0.6363582815937094
1.35,2.9845130209103035,0.6520345636340377
1.35,3.141592653589793,0.7100337121857585
1.4,-3.141592653589793,0.8950081181588416
1.4,-2.9845130209103035,0.8170361768882511
1.4,-2.827433388230814,0.7817682833706299
1.4,-2.6703537555513246,0.694392039136698
1.4,-2.5132741228718345,0.5590837726615775
1.4,-2.356194490192345,0.47812835901213985
1.4,-2.199114857512855,0.4670939756187281
1.4,-2.0420352248333655,0.40185569131597426
1.4,-1.884955592153876,0.34609810871771246
1.4,-1.7278759594743864,0.29742928190173107
1.4,-1.5707963267948966,0.255520485285683
1.4,-1.413716694115407,0.2556003036177299
1.4,-1.2566370614359172,0.22007227284590225
1.4,-1.0995574287564276,0.18117464230813238
1.4,-0.942477796076938,0.16649010646413284
1.4,-0.7853981633974483,0.15275083567372968
1.4,-0.6283185307179586,0.15293256800390503
1.4,-0.471238898038469,0.14205993243820458
1.4,-0.3141592653589793,0.1433995734817561
1.4,-0.15707963267948966,0.1126634692968667
1.4,0.0,0.043589011925304115
1.4,0.15707963267948966,0.1126634692968667
1.4,0.3141592653589793,0.1433995734817561
1.4,0.471238898038469,0.14205993243820458
1.4,0.6283185307179586,0.15293256800390503
1.4,0.7853981633974483,0.15275083567372968
1.4,0.942477796076938,0.16649010646413284
1.4,1.0995574287564276,0.18117464230813238
1.4,1.2566370614359172,0.22007227284590225
1.4,1.413716694115407,0.2556003036177299
1.4,1.5707963267948966,0.255520485285683
1.4,1.7278759594743864,0.29742928190173107
1.4,1.884955592153876,0.34609810871771246
1.4,2.0420352248333655,0.40185569131597426
1.4,2.199114857512855,0.4670939756187281
1.4,2.356194490192345,0.47812835901213985
1.4,2.5132741228718345,0.5590837726615775
1.4,2.6703537555513246,0.694392039136698
1.4,2.827433388230814,0.7817682833706299
1.4,2.9845130209103035,0.8170361768882511
1.4,3.141592653589793,0.8950081181588416
1.45,-3.141592653589793,1.1402701754488664
1.45,-2.9845130209103035,1.033025712690635
1.45,-2.827433388230814,0.9642654697449866
1.45,-2.6703537555513246,0.8334453134278591
1.45,-2.5132741228718345,0.6496495695768314
1.45,-2.356194490192345,0.5389634472824276
1.45,-2.199114857512855,0.5138933100193942
1.45,-2.0420352248333655,0.4329936682782907
1.45,-1.884955592153876,0.36690025619818095
1.45,-1.7278759594743864,0.3112878505535302
1.45,-1.5707963267948966,0.26445897811768515
1.45,-1.413716694115407,0.26219728280965554
1.45,-1.2566370614359172,0.22440790217372855
1.45,-1.0995574287564276,0.18378964211727142
1.45,-0.942477796076938,0.16809925105093634
1.45,-0.7853981633974483,0.1538404836223036
1.45,-0.6283185307179586,0.15357840946190623
1.45,-0.471238898038469,0.1424315806968768
1.45,-0.3141592653589793,0.14349515352109854
1.45,-0.15707963267948966,0.11263309992070981
1.45,0.0,0.04384331590414562
1.45,0.15707963267948966,0.11263309992070981
1.45,0.3141592653589793,0.14349515352109854
1.45,0.471238898038469,0.1424315806968768
1.45,0.6283185307179586,0.15357840946190623
1.45,0.7853981633974483,0.1538404836223036
1.45,0.942477796076938,0.16809925105093634
1.45,1.0995574287564276,0.18378964211727142
1.45,1.2566370614359172,0.22440790217372855
1.45,1.413716694115407,0.26219728280965554
1.45,1.5707963267948966,0.26445897811768515
1.45,1.7278759594743864,0.3112878505535302
1.45,1.884955592153876,0.36690025619818095
1.45,2.0420352248333655,0.4329936682782907
1.45,2.199114857512855,0.5138933100193942
1.45,2.356194490192345,0.5389634472824276
1.45,2.5132741228718345,0.6496495695768314
1.45,2.6703537555513246,0.8334453134278591
1.45,2.827433388230814,0.9642654697449866
1.45,2.9845130209103035,1.033025712690635
1.45,3.141592653589793,1.1402701754488664
1.5,-3.141592653589793,1.472005478702906
1.5,-2.9845130209103035,1.3203568496510638
1.5,-2.827433388230814,1.194557293311049
1.5,-2.6703537555513246,0.998986394189075
1.5,-2.5132741228718345,0.7503224298389297
1.5,-2.356194490192345,0.6024662090596564
1.5,-2.199114857512855,0.5603243684705062
1.5,-2.0420352248333655,0.46256131417481516
1.5,-1.884955592153876,0.38603573466723395
1.5,-1.7278759594743864,0.32370747877745115
1.5,-1.5707963267948966,0.2722853088256136
1.5,-1.413716694115407,0.2678628150865666
1.5,-1.2566370614359172,0.22808533315986876
1.5,-1.0995574287564276,0.1860019247930512
1.5,-0.942477796076938,0.16943367850082297
1.5,-0.7853981633974483,0.1547594914022677
1.5,-0.6283185307179586,0.15412146958066214
1.5,-0.471238898038469,0.14275391629591969
1.5,-0.3141592653589793,0.1435711794889431
1.5,-0.15707963267948966,0.11259841724012482
1.5,0.0,0.044154437694416605
1.5,0.15707963267948966,0.11259841724012482
1.5,0.3141592653589793,0.1435711794889431
1.5,0.471238898038469,0.14275391629591969
1.5,0.6283185307179586,0.15412146958066214
1.5,0.7853981633974483,0.1547594914022677
1.5,0.942477796076938,0.16943367850082297
1.5,1.0995574287564276,0.1860019247930512
1.5,1.2566370614359172,0.22808533315986876
1.5,1.413716694115407,0.2678628150865666
1.5,1.5707963267948966,0.2722853088256136
1.5,1.7278759594743864,0.32370747877745115
1.5,1.884955592153876,0.38603573466723395
1.5,2.0420352248333655,0.46256131417481516
1.5,2.199114857512855,0.5603243684705062
1.5,2.356194490192345,0.6024662090596564
1.5,2.5132741228718345,0.7503224298389297
1.5,2.6703537555513246,0.998986394189075
1.5,2.827433388230814,1.194557293311049
1.5,2.9845130209103035,1.3203568496510638
1.5,3.141592653589793,1.472005478702906
1.55,-3.141592653589793,1.9315060477956731
1.55,-2.9845130209103035,1.7098059266848846
1.55,-2.827433388230814,1.4865288538779324
1.55,-2.6703537555513246,1.1945506854805126
1.55,-2.5132741228718345,0.8602744401531192
1.55,-2.356194490192345,0.667287942730638
1.55,-2.199114857512855,0.6053088897820599
1.55,-2.0420352248333655,0.49000496532121957
1.55,-1.884955592153876,0.40328249907645053
1.55,-1.7278759594743864,0.3346306356045014
1.55,-1.5707963267948966,0.2790228505734799
1.55,-1.413716694115407,0.272655299786819
1.55,-1.2566370614359172,0.2311613101499884
1.55,-1.0995574287564276,0.18785490040796157
1.55,-0.942477796076938,0.17052668559217232
1.55,-0.7853981633974483,0.15552916852479115
1.55,-0.6283185307179586,0.15457919185088803
1.55,-0.471238898038469,0.14303855175007826
1.55,-0.3141592653589793,0.14363430245941164
1.55,-0.15707963267948966,0.11256746172240036
1.55,0.0,0.04455591987034516
1.55,0.15707963267948966,0.11256746172240036
1.55,0.3141592653589793,0.14363430245941164
1.55,0.471238898038469,0.14303855175007826
1.55,0.6283185307179586,0.15457919185088803
1.55,0.7853981633974483,0.15552916852479115
1.55,0.942477796076938,0.17052668559217232
1.55,1.0995574287564276,0.18785490040796157
1.55,1.2566370614359172,0.2311613101499884
1.55,1.413716694115407,0.272655299786819
1.55,1.5707963267948966,0.2790228505734799
1.55,1.7278759594743864,0.3346306356045014
1.55,1.884955592153876,0.40328249907645053
1.55,2.0420352248333655,0.49000496532121957
1.55,2.199114857512855,0.6053088897820599
1.55,2.356194490192345,0.667287942730638
1.55,2.5132741228718345,0.8602744401531192
1.55,2.6703537555513246,1.1945506854805126
1.55,2.827433388230814,1.4865288538779324
1.55,2.9845130209103035,1.7098059266848846
1.55,3.141592653589793,1.9315060477956731
1.6,-3.141592653589793,2.586558423459744
1.6,-2.9845130209103035,2.249305836050744
1.6,-2.827433388230814,1.8579182911867995
1.6,-2.6703537555513246,1.4228672371422637
1.6,-2.5132741228718345,0.9777099368061383
1.6,-2.356194490192345,0.7317464580690799
1.6,-2.199114857512855,0.6477429368902926
1.6,-2.0420352248333655,0.514853744436171
1.6,-1.884955592153876,0.41849240357790185
1.6,-1.7278759594743864,0.3440446467900436
1.6,-1.5707963267948966,0.28471620988172885
1.6,-1.413716694115407,0.2766405354873904
1.6,-1.2566370614359172,0.23369225914038141
1.6,-1.0995574287564276,0.18938909357609537
1.6,-0.942477796076938,0.17140754774280786
1.6,-0.7853981633974483,0.156167163768116
1.6,-0.6283185307179586,0.15496737750962786
1.6,-0.471238898038469,0.14329693767164908
1.6,-0.3141592653589793,0.14369149774630074
1.6,-0.15707963267948966,0.1125533405683693
1.6,0.0,0.045101425760071125
1.6,0.15707963267948966,0.1125533405683693
1.6,0.3141592653589793,0.14369149774630074
1.6,0.471238898038469,0.14329693767164908
1.6,0.6283185307179586,0.15496737750962786
1.6,0.7853981633974483,0.156167163768116
1.6,0.942477796076938,0.17140754774280786
1.6,1.0995574287564276,0.18938909357609537
1.6,1.2566370614359172,0.23369225914038141
1.6,1.413716694115407,0.2766405354873904
1.6,1.5707963267948966,0.28471620988172885
1.6,1.7278759594743864,0.3440446467900436
1.6,1.884955592153876,0.41849240357790185
1.6,2.0420352248333655,0.514853744436171
1.6,2.199114857512855,0.6477429368902926
1.6,2.356194490192345,0.7317464580690799
1.6,2.5132741228718345,0.9777099368061383
1.6,2.6703537555513246,1.4228672371422637
1.6,2.827433388230814,1.8579182911867995
1.6,2.9845130209103035,2.249305836050744
1.6,3.141592653589793,2.586558423459744
1.65,-3.141592653589793,3.553936235277132
1.65,-2.9845130209103035,3.01614788889733
1.65,-2.827433388230814,2.3307377051974196
1.65,-2.6703537555513246,1.6847849591419581
1.65,-2.5132741228718345,1.0996616088518723
1.65,-2.356194490192345,0.7939075696694762
1.65,-2.199114857512855,0.6865764033824214
1.65,-2.0420352248333655,0.5367468716240827
1.65,-1.884955592153876,0.4315924575298674
1.65,-1.7278759594743864,0.3519759081570556
1.65,-1.5707963267948966,0.28942658554106143
1.65,-1.413716694115407,0.27988833979498207
1.65,-1.2566370614359172,0.23573280634109342
1.65,-1.0995574287564276,0.19064179537047138
1.65,-0.942477796076938,0.17210137120029645
1.65,-0.7853981633974483,0.1566873007430692
1.65,-0.6283185307179586,0.15530065242863925
1.65,-0.471238898038469,0.1435410245846867
1.65,-0.3141592653589793,0.14375084444748112
1.65,-0.15707963267948966,0.1125784821492876
1.65,0.0,0.0458785285214079
1.65,0.15707963267948966,0.1125784821492876
1.65,0.3141592653589793,0.14375084444748112
1.65,0.471238898038469,0.1435410245846867
1.65,0.6283185307179586,0.15530065242863925
1.65,0.7853981633974483,0.1566873007430692
1.65,0.942477796076938,0.17210137120029645
1.65,1.0995574287564276,0.19064179537047138
1.65,1.2566370614359172,0.23573280634109342
1.65,1.413716694115407,0.27988833979498207
1.65,1.5707963267948966,0.28942658554106143
1.65,1.7278759594743864,0.3519759081570556
1.65,1.884955592153876,0.4315924575298674
1.65,2.0420352248333655,0.5367468716240827
1.65,2.199114857512855,0.6865764033824214
1.65,2.356194490192345,0.7939075696694762
1.65,2.5132741228718345,1.0996616088518723
1.65,2.6703537555513246,1.6847849591419581
1.65,2.827433388230814,2.3307377051974196
1.65,2.9845130209103035,3.01614788889733
1.65,3.141592653589793,3.553936235277132
1.7,-3.141592653589793,5.046985271455564
1.7,-2.9845130209103035,4.140319664763736
1.7,-2.827433388230814,2.9308446965316133
1.7,-2.6703537555513246,1.9776949548622045
1.7,-2.5132741228718345,1.221916647783554
1.7,-2.356194490192345,0.8517239170361632
1.7,-2.199114857512855,0.7208944321768258
1.7,-2.0420352248333655,0.5554510797523617
1.7,-1.884955592153876,0.4425809229424581
1.7,-1.7278759594743864,0.35848275989621997
1.7,-1.5707963267948966,0.2932280432823301
1.7,-1.413716694115407,0.28247018082085995
1.7,-1.2566370614359172,0.23733545193761899
1.7,-1.0995574287564276,0.1916472292024971
1.7,-0.942477796076938,0.17262896551750834
1.7,-0.7853981633974483,0.15709930009425416
1.7,-0.6283185307179586,0.1555929124311016
1.7,-0.471238898038469,0.14378384421190535
1.7,-0.3141592653589793,0.1438227059787949
1.7,-0.15707963267948966,0.1126821655735736
1.7,0.0,0.047033819140905396
1.7,0.15707963267948966,0.1126821655735736
1.7,0.3141592653589793,0.1438227059787949
1.7,0.471238898038469,0.14378384421190535
1.7,0.6283185307179586,0.1555929124311016
1.7,0.7853981633974483,0.15709930009425416
1.7,0.942477796076938,0.17262896551750834
1.7,1.0995574287564276,0.1916472292024971
1.7,1.2566370614359172,0.23733545193761899
1.7,1.413716694115407,0.28247018082085995
1.7,1.5707963267948966,0.2932280432823301
1.7,1.7278759594743864,0.35848275989621997
1.7,1.884955592153876,0.4425809229424581
1.7,2.0420352248333655,0.5554510797523617
1.7,2.199114857512855,0.7208944321768258
1.7,2.356194490192345,0.8517239170361632
1.7,2.5132741228718345,1.221916647783554
1.7,2.6703537555513246,1.9776949548622045
1.7,2.827433388230814,2.9308446965316133
1.7,2.9845130209103035,4.140319664763736
1.7,3.141592653589793,5.046985271455564
1.75,-3.141592653589793,7.48527586450494
1.75,-2.9845130209103035,5.852416025640665
1.75,-2.827433388230814,3.6854396244476533
1.75,-2.6703537555513246,2.2935473377427567
1.75,-2.5132741228718345,1.3391891219947891
1.75,-2.356194490192345,0.9032219567673533
1.75,-2.199114857512855,0.7499888145107765
1.75,-2.0420352248333655,0.5708675661735707
1.75,-1.884955592153876,0.45152073648938534
1.75,-1.7278759594743864,0.36364917348035103
1.75,-1.5707963267948966,0.2962055864206136
1.75,-1.413716694115407,0.2844582005196596
1.75,-1.2566370614359172,0.23855234133287548
1.75,-1.0995574287564276,0.1924379849472975
1.75,-0.942477796076938,0.1730070060990317
1.75,-0.7853981633974483,0.15740921087349066
1.75,-0.6283185307179586,0.15585827522156231
1.75,-0.471238898038469,0.14404000073194453
1.75,-0.3141592653589793,0.14392138808924418
1.75,-0.15707963267948966,0.11293381699387563
1.75,0.0,0.048821953549631814
1.75,0.15707963267948966,0.11293381699387563
1.75,0.3141592653589793,0.14392138808924418
1.75,0.471238898038469,0.14404000073194453
1.75,0.6283185307179586,0.15585827522156231
1.75,0.7853981633974483,0.15740921087349066
1.75,0.942477796076938,0.1730070060990317
1.75,1.0995574287564276,0.1924379849472975
1.75,1.2566370614359172,0.23855234133287548
1.75,1.413716694115407,0.2844582005196596
1.75,1.5707963267948966,0.2962055864206136
1.75,1.7278759594743864,0.36364917348035103
1.75,1.884955592153876,0.45152073648938534
1.75,2.0420352248333655,0.5708675661735707
1.75,2.199114857512855,0.7499888145107765
1.75,2.356194490192345,0.9032219567673533
1.75,2.5132741228718345,1.3391891219947891
1.75,2.6703537555513246,2.2935473377427567
1.75,2.827433388230814,3.6854396244476533
1.75,2.9845130209103035,5.852416025640665
1.75,3.141592653589793,7.48527586450494
1.8,-3.141592653589793,11.776742753531481
1.8,-2.9845130209103035,8.592014203460353
1.8,-2.827433388230814,4.616221998704153
1.8,-2.6703537555513246,2.617034915743526
1.8,-2.5132741228718345,1.4456484140235049
1.8,-2.356194490192345,0.946723229559338
1.8,-2.199114857512855,0.773413236182057
1.8,-2.0420352248333655,0.5830336010618073
1.8,-1.884955592153876,0.4585373282017977
1.8,-1.7278759594743864,0.3675850975117536
1.8,-1.5707963267948966,0.2984565988249496
1.8,-1.413716694115407,0.2859267885698197
1.8,-1.2566370614359172,0.2394424940606978
1.8,-1.0995574287564276,0.19305079333937672
1.8,-0.942477796076938,0.1732501115673016
1.8,-0.7853981633974483,0.15762365060631137
1.8,-0.6283185307179586,0.15611502397568836
1.8,-0.471238898038469,0.14432762043680045
1.8,-0.3141592653589793,0.14406754208164965
1.8,-0.15707963267948966,0.11345840262264643
1.8,0.0,0.05171408191963964
1.8,0.15707963267948966,0.11345840262264643
1.8,0.3141592653589793,0.14406754208164965
1.8,0.471238898038469,0.14432762043680045
1.8,0.6283185307179586,0.15611502397568836
1.8,0.7853981633974483,0.15762365060631137
1.8,0.942477796076938,0.1732501115673016
1.8,1.0995574287564276,0.19305079333937672
1.8,1.2566370614359172,0.2394424940606978
1.8,1.413716694115407,0.2859267885698197
1.8,1.5707963267948966,0.2984565988249496
1.8,1.7278759594743864,0.3675850975117536
1.8,1.884955592153876,0.4585373282017977
1.8,2.0420352248333655,0.5830336010618073
1.8,2.199114857512855,0.773413236182057
1.8,2.356194490192345,0.946723229559338
1.8,2.5132741228718345,1.4456484140235049
1.8,2.6703537555513246,2.617034915743526
1.8,2.827433388230814,4.616221998704153
1.8,2.9845130209103035,8.592014203460353
1.8,3.141592653589793,11.776742753531481
1.85,-3.141592653589793,20.16067475274065
1.85,-2.9845130209103035,13.289138569036822
1.85,-2.827433388230814,5.724486028227805
1.85,-2.6703537555513246,2.925481655781131
1.85,-2.5132741228718345,1.5358345218451663
1.85,-2.356194490192345,0.9811230215527402
1.85,-2.199114857512855,0.7910515997017995
1.85,-2.0420352248333655,0.5921458773023233
1.85,-1.884955592153876,0.4638441927239514
1.85,-1.7278759594743864,0.3704527328016772
1.85,-1.5707963267948966,0.3001006208741317
1.85,-1.413716694115407,0.28696223734069043
1.85,-1.2566370614359172,0.24009708833977378
1.85,-1.0995574287564276,0.19354945695403947
1.85,-0.942477796076938,0.17338335168701305
1.85,-0.7853981633974483,0.15776875294240392
1.85,-0.6283185307179586,0.156402345052403
1.85,-0.471238898038469,0.1446811861911195
1.85,-0.3141592653589793,0.14429290376578177
1.85,-0.15707963267948966,0.11449589321396997
1.85,0.0,0.056683747279302504
1.85,0.15707963267948966,0.11449589321396997
1.85,0.3141592653589793,0.14429290376578177
1.85,0.471238898038469,0.1446811861911195
1.85,0.6283185307179586,0.156402345052403
1.85,0.7853981633974483,0.15776875294240392
1.85,0.942477796076938,0.17338335168701305
1.85,1.0995574287564276,0.19354945695403947
1.85,1.2566370614359172,0.24009708833977378
1.85,1.413716694115407,0.28696223734069043
1.85,1.5707963267948966,0.3001006208741317
1.85,1.7278759594743864,0.3704527328016772
1.85,1.884955592153876,0.4638441927239514
1.85,2.0420352248333655,0.5921458773023233
1.85,2.199114857512855,0.7910515997017995
1.85,2.356194490192345,0.9811230215527402
1.85,2.5132741228718345,1.5358345218451663
1.85,2.6703537555513246,2.925481655781131
1.85,2.827433388230814,5.724486028227805
1.85,2.9845130209103035,13.289138569036822
1.85,3.141592653589793,20.16067475274065
1.9,-3.141592653589793,39.331043335812815
1.9,-2.9845130209103035,22.262691028215475
1.9,-2.827433388230814,6.962163123598434
1.9,-2.6703537555513246,3.1935857918661927
1.9,-2.5132741228718345,1.6057892056873513
1.9,-2.356194490192345,1.0064605111713492
1.9,-2.199114857512855,0.8034248998487726
1.9,-2.0420352248333655,0.5987556107519175
1.9,-1.884955592153876,0.46788058446348413
1.9,-1.7278759594743864,0.3725870995677497
1.9,-1.5707963267948966,0.3013183630617754
1.9,-1.413716694115407,0.28771216326473653
1.9,-1.2566370614359172,0.24073098469906956
1.9,-1.0995574287564276,0.1941227702833136
1.9,-0.942477796076938,0.17351333965995486
1.9,-0.7853981633974483,0.1579683091539921
1.9,-0.6283185307179586,0.1568498435927594
1.9,-0.471238898038469,0.14521691030821493
1.9,-0.3141592653589793,0.14466535003136935
1.9,-0.15707963267948966,0.11658438210278901
1.9,0.0,0.06608396416982398
1.9,0.15707963267948966,0.11658438210278901
1.9,0.3141592653589793,0.14466535003136935
1.9,0.471238898038469,0.14521691030821493
1.9,0.6283185307179586,0.1568498435927594
1.9,0.7853981633974483,0.1579683091539921
1.9,0.942477796076938,0.17351333965995486
1.9,1.0995574287564276,0.1941227702833136
1.9,1.2566370614359172,0.24073098469906956
1.9,1.413716694115407,0.28771216326473653
1.9,1.5707963267948966,0.3013183630617754
1.9,1.7278759594743864,0.3725870995677497
1.9,1.884955592153876,0.46788058446348413
1.9,2.0420352248333655,0.5987556107519175
1.9,2.199114857512855,0.8034248998487726
1.9,2.356194490192345,1.0064605111713492
1.9,2.5132741228718345,1.6057892056873513
1.9,2.6703537555513246,3.1935857918661927
1.9,2.827433388230814,6.962163123598434
1.9,2.9845130209103035,22.262691028215475
1.9,3.141592653589793,39.331043335812815
1.95,-3.141592653589793,96.60284628671425
1.95,-2.9845130209103035,43.264795268786585
1.95,-2.827433388230814,8.17109119114306
1.95,-2.6703537555513246,3.408697857775882
1.95,-2.5132741228718345,1.6547769748819592
1.95,-2.356194490192345,1.026114208342221
1.95,-2.199114857512855,0.8136913124471652
1.95,-2.0420352248333655,0.605221677963682
1.95,-1.884955592153876,0.47200307126657043
1.95,-1.7278759594743864,0.37503530864699075
1.95,-1.5707963267948966,0.30253239682770605
1.95,-1.413716694115407,0.28869151546027577
1.95,-1.2566370614359172,0.24208426886367407
1.95,-1.0995574287564276,0.1956056721377751
1.95,-0.942477796076938,0.17428632380855918
1.95,-0.7853981633974483,0.15879747002365383
1.95,-0.6283185307179586,0.15804214059487093
1.95,-0.471238898038469,0.14646585629384207
1.95,-0.3141592653589793,0.1455325095798703
1.95,-0.15707963267948966,0.1211041686758068
1.95,0.0,0.08607170703124012
1.95,0.15707963267948966,0.1211041686758068
1.95,0.3141592653589793,0.1455325095798703
1.95,0.471238898038469,0.14646585629384207
1.95,0.6283185307179586,0.15804214059487093
1.95,0.7853981633974483,0.15879747002365383
1.95,0.942477796076938,0.17428632380855918
1.95,1.0995574287564276,0.1956056721377751
1.95,1.2566370614359172,0.24208426886367407
1.95,1.413716694115407,0.28869151546027577
1.95,1.5707963267948966,0.30253239682770605
1.95,1.7278759594743864,0.37503530864699075
1.95,1.884955592153876,0.47200307126657043
1.95,2.0420352248333655,0.605221677963682
1.95,2.199114857512855,0.8136913124471652
1.95,2.356194490192345,1.026114208342221
1.95,2.5132741228718345,1.6547769748819592
1.95,2.6703537555513246,3.408697857775882
1.95,2.827433388230814,8.17109119114306
1.95,2.9845130209103035,43.264795268786585
1.95,3.141592653589793,96.60284628671425
